Year,Plot,Line,Check,Pedigree,Field row,Field column,Rep,Block,DF,DPM,100SdW,TSW,PoM,Area harvested,Plants harvested,Yd,PHI,SdFe,SdZn
2013,6958,MGC_710,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,4,147,3,3,33,63,22.15348837,185.976,13.4,1.8,35,1040.408372,76.78712741,NA,NA
2013,6959,MGC_774,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,4,146,3,3,35,62,24.44651163,95.256,12.4,1.8,14,539.0455814,72.80550775,NA,NA
2013,6960,MGC_774,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,4,145,3,3,35,62,24.44651163,181.44,12.4,1.8,39,1026.753488,72.80550775,NA,NA
2013,6961,MGC_768,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,5,145,3,5,34,61,17.79069767,158.76,15,1.8,33,871.744186,78.51779301,NA,NA
2013,6962,MGC_768,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,5,146,3,5,34,61,17.79069767,154.224,15,1.8,28,846.8372093,78.51779301,NA,NA
2013,6963,DOR_390,check,DOR364/G18521//DOR365/LM30630,5,147,3,5,39,65,15.66511628,131.544,15.8,1.8,30,715.504186,77.07701637,NA,NA
2013,6964,DOR_390,check,DOR364/G18521//DOR365/LM30630,5,148,3,5,39,65,15.66511628,163.296,15.8,1.8,43,888.212093,77.07701637,NA,NA
2013,6965,MGC_808,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,5,149,3,5,33,59,20.48837209,136.08,11.9,1.8,30,774.4604651,74.8479583,NA,NA
2013,6966,MGC_808,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,5,150,3,5,33,59,20.48837209,172.368,11.9,1.8,33,980.9832558,74.8479583,NA,NA
2013,6967,MGC_872,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,5,151,3,5,36,66,19.90697674,81.648,14.4,1.8,31,451.4902326,74.89119518,NA,NA
2013,6968,MGC_872,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,5,152,3,5,36,66,19.90697674,104.328,14.4,1.8,37,576.904186,74.89119518,NA,NA
2013,6969,MGC_465,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,5,153,3,5,36,63,16.26046512,131.544,12.6,1.8,29,742.6967442,69.33079607,NA,NA
2013,6970,MGC_465,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,5,154,3,5,36,63,16.26046512,136.08,12.6,1.8,24,768.3069767,69.33079607,NA,NA
2013,6971,DOR_390,check,DOR364/G18521//DOR365/LM30630,5,155,3,6,39,65,16.37209302,90.72,12,1.8,27,515.7209302,78.65134563,NA,NA
2013,6972,DOR_390,check,DOR364/G18521//DOR365/LM30630,5,156,3,6,39,65,16.37209302,72.576,12,1.8,35,412.5767442,78.65134563,NA,NA
2013,6973,MGC_270,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,5,157,3,6,38,61,24.64186047,99.792,11.7,1.8,28,569.2269767,74.38330171,NA,NA
2013,6974,MGC_270,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,5,158,3,6,38,61,24.64186047,90.72,11.7,1.8,29,517.4790698,74.38330171,NA,NA
2013,6975,MGC_199,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,5,159,3,6,36,62,18.41860465,90.72,12,1.8,31,515.7209302,73.73427432,NA,NA
2013,6976,MGC_199,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,5,160,3,6,36,62,18.41860465,90.72,12,1.8,34,515.7209302,73.73427432,NA,NA
2013,6977,MGC_558,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,5,161,3,6,38,63,16.37209302,54.432,12,1.8,25,309.4325581,66.41014033,NA,NA
2013,6978,MGC_558,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,5,162,3,6,38,63,16.37209302,49.896,12,1.8,22,283.6465116,66.41014033,NA,NA
2013,6979,MGC_592,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,5,163,3,6,32,59,17.76976744,63.504,15.1,1.8,25,348.2874419,72.61700913,NA,NA
2013,6980,MGC_592,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,5,164,3,6,32,59,17.76976744,190.512,15.1,1.8,39,1044.862326,72.61700913,NA,NA
2013,6981,MGC_703,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,164,3,6,34,62,22.12790698,113.4,13.5,1.8,31,633.6627907,76.07350097,NA,NA
2013,6982,MGC_703,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,163,3,6,34,62,22.12790698,99.792,13.5,1.8,28,557.6232558,76.07350097,NA,NA
2013,6983,MGC_039,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,162,3,6,34,63,28.65116279,49.896,12,1.8,4,283.6465116,65.52968186,NA,NA
2013,6984,MGC_039,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,161,3,6,34,63,28.65116279,13.608,12,1.8,12,77.35813953,65.52968186,NA,NA
2013,6985,MGC_100,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,160,3,6,38,62,22.23023256,122.472,13.1,1.8,33,687.5204651,73.95862069,NA,NA
2013,6986,MGC_100,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,159,3,6,38,62,22.23023256,113.4,13.1,1.8,44,636.5930233,73.95862069,NA,NA
2013,6987,MGC_011,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,158,3,6,32,61,18.02093023,149.688,13.9,1.8,36,832.5669767,75.23102011,NA,NA
2013,6988,MGC_011,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,157,3,6,32,61,18.02093023,204.12,13.9,1.8,39,1135.318605,75.23102011,NA,NA
2013,6989,MGC_615,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,156,3,6,39,66,16.37209302,31.752,12,1.8,6,180.5023256,68.80094299,NA,NA
2013,6990,MGC_615,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,155,3,6,39,66,16.37209302,77.112,12,1.8,18,438.3627907,68.80094299,NA,NA
2013,6991,MGC_624,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,154,3,5,38,63,16.13023256,113.4,13.3,1.8,26,635.127907,73.69330454,NA,NA
2013,6992,MGC_624,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,153,3,5,38,63,16.13023256,117.936,13.3,1.8,29,660.5330233,73.69330454,NA,NA
2013,6993,MGC_153,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,152,3,5,35,60,20.41860465,104.328,12.2,1.8,17,591.7311628,71.68862275,NA,NA
2013,6994,MGC_153,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,151,3,5,35,60,20.41860465,176.904,12.2,1.8,30,1003.370233,71.68862275,NA,NA
2013,6995,MGC_519,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,150,3,5,36,61,20.39534884,122.472,12.3,1.8,22,693.8497674,73.4223523,NA,NA
2013,6996,MGC_519,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,149,3,5,36,61,20.39534884,172.368,12.3,1.8,28,976.5293023,73.4223523,NA,NA
2013,6997,MGC_800,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,148,3,5,32,62,22.38372093,208.656,12.5,1.8,39,1179.418605,77.47747748,NA,NA
2013,6998,MGC_800,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,147,3,5,32,62,22.30697674,217.728,12.8,1.8,42,1226.47814,77.47747748,NA,NA
2013,6999,MGC_103,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,146,3,5,37,62,20.11627907,154.224,13.5,1.8,32,861.7813953,78.00245098,NA,NA
2013,7000,MGC_103,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,6,145,3,5,37,62,20.11627907,208.656,13.5,1.8,47,1165.939535,78.00245098,NA,NA
2013,7001,MGC_007,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,7,145,3,7,32,61,30.90697674,217.728,11.4,1.8,45,1246.169302,73.68861607,NA,NA
2013,7002,MGC_007,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,7,146,3,7,32,61,30.6627907,199.584,12.1,1.8,47,1133.296744,73.68861607,NA,NA
2013,7003,MGC_385,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,7,147,3,7,32,61,30.52325581,240.408,12.5,1.8,37,1358.895349,77.24989535,NA,NA
2013,7004,MGC_385,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,7,148,3,7,32,61,30.80232558,231.336,11.7,1.8,45,1319.571628,77.24989535,NA,NA
2013,7005,MGC_863,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,7,149,3,7,38,66,21.76976744,113.4,14.9,1.8,38,623.4069767,75.63085797,NA,NA
2013,7006,MGC_863,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,7,150,3,7,38,66,21.76976744,145.152,14.9,1.8,40,797.9609302,75.63085797,NA,NA
2013,7007,MGC_708,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,7,151,3,7,34,62,20.46511628,81.648,12,1.8,28,464.1488372,56.34289665,NA,NA
2013,7008,MGC_708,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,7,152,3,7,34,62,20.46511628,68.04,12,1.8,33,386.7906977,56.34289665,NA,NA
2013,7009,MGC_833,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,7,153,3,7,37,63,18.08372093,68.04,13.6,1.8,23,379.7581395,70.55276382,NA,NA
2013,7010,MGC_833,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,7,154,3,7,37,63,18.08372093,122.472,13.6,1.8,38,683.5646512,70.55276382,NA,NA
2013,7011,MGC_744,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,7,155,3,8,39,64,20.37209302,113.4,12.4,1.8,38,641.7209302,62.87204664,NA,NA
2013,7012,MGC_744,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,7,156,3,8,39,64,20.37209302,90.72,12.4,1.8,32,513.3767442,62.87204664,NA,NA
2013,7013,MGC_159,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,7,157,3,8,39,63,19.79069767,95.256,14.9,1.8,34,523.6618605,62.72264631,NA,NA
2013,7014,MGC_159,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,7,158,3,8,39,63,19.79069767,127.008,14.9,1.8,35,698.215814,62.72264631,NA,NA
2013,7015,MGC_081,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,7,159,3,8,34,62,20.3255814,117.936,12.6,1.8,29,665.8660465,73.78917379,NA,NA
2013,7016,MGC_081,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,7,160,3,8,34,62,20.3255814,172.368,12.6,1.8,33,973.1888372,73.78917379,NA,NA
2013,7017,DOR_390,check,DOR364/G18521//DOR365/LM30630,7,161,3,8,39,65,14.3255814,77.112,12,1.8,29,438.3627907,75.02014504,NA,NA
2013,7018,DOR_390,check,DOR364/G18521//DOR365/LM30630,7,162,3,8,39,65,14.3255814,63.504,12,1.8,26,361.0046512,75.02014504,NA,NA
2013,7019,MGC_746,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,7,163,3,8,33,62,22.05116279,81.648,13.8,1.8,34,454.6548837,61.84952978,NA,NA
2013,7020,MGC_746,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,7,164,3,8,33,62,22.05116279,131.544,13.8,1.8,36,732.4995349,61.84952978,NA,NA
2013,7021,MGC_035,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,164,3,8,33,58,24.55813953,68.04,12,1.8,18,386.7906977,71.19038387,NA,NA
2013,7022,MGC_035,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,163,3,8,33,58,24.55813953,99.792,12,1.8,26,567.2930233,71.19038387,NA,NA
2013,7023,MGC_576,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,162,3,8,38,63,22.51162791,49.896,12,1.8,11,283.6465116,77.45526839,NA,NA
2013,7024,MGC_576,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,161,3,8,38,63,22.51162791,99.792,12,1.8,32,567.2930233,77.45526839,NA,NA
2013,7025,MGC_868,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,160,3,8,32,62,18.16744186,208.656,13.2,1.8,36,1169.983256,69.7309417,NA,NA
2013,7026,MGC_868,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,159,3,8,32,62,18.16744186,122.472,13.2,1.8,26,686.7293023,69.7309417,NA,NA
2013,7027,MGC_531,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,158,3,8,31,61,20.20930233,185.976,13.1,1.8,27,1044.012558,73.99141631,NA,NA
2013,7028,MGC_531,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,157,3,8,31,61,20.20930233,136.08,13.1,1.8,35,763.9116279,73.99141631,NA,NA
2013,7029,MGC_125,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,156,3,8,32,63,26.21162791,131.544,13.3,1.8,37,736.7483721,67.57194974,NA,NA
2013,7030,MGC_125,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,155,3,8,32,63,26.21162791,117.936,13.3,1.8,36,660.5330233,67.57194974,NA,NA
2013,7031,MGC_169,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,154,3,7,38,65,21.76976744,95.256,14.9,1.8,29,523.6618605,78.0333069,NA,NA
2013,7032,MGC_169,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,153,3,7,38,65,21.76976744,108.864,14.9,1.8,35,598.4706977,78.0333069,NA,NA
2013,7033,DOR_390,check,DOR364/G18521//DOR365/LM30630,8,152,3,7,39,65,17.39302326,113.4,16.9,1.8,32,608.755814,78.93175074,NA,NA
2013,7034,DOR_390,check,DOR364/G18521//DOR365/LM30630,8,151,3,7,39,65,17.39302326,158.76,16.9,1.8,39,852.2581395,78.93175074,NA,NA
2013,7035,MGC_170,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,150,3,7,34,63,24.55813953,90.72,12,1.8,29,515.7209302,67.81719399,NA,NA
2013,7036,MGC_170,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,149,3,7,34,63,24.55813953,90.72,12,1.8,32,515.7209302,67.81719399,NA,NA
2013,7037,MGC_231,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,148,3,7,36,63,23.66511628,167.832,15.2,1.8,46,919.3897674,79.52053048,NA,NA
2013,7038,MGC_231,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,147,3,7,36,63,23.66511628,158.76,15.2,1.8,41,869.6930233,79.52053048,NA,NA
2013,7039,MGC_610,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,146,3,7,36,62,19.51162791,154.224,16.1,1.8,39,835.8781395,74.40378289,NA,NA
2013,7040,MGC_610,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,8,145,3,7,36,62,19.51162791,154.224,16.1,1.8,49,835.8781395,74.40378289,NA,NA
2013,7041,MGC_469,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,145,3,9,32,61,22.25581395,172.368,13,1.8,26,968.7348837,73.41704515,NA,NA
2013,7042,MGC_469,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,146,3,9,32,61,22.25581395,185.976,13,1.8,31,1045.213953,73.41704515,NA,NA
2013,7043,MGC_756,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,147,3,9,35,61,24.58604651,163.296,11.9,1.8,28,929.3525581,71.76247631,NA,NA
2013,7044,MGC_756,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,148,3,9,35,61,24.58604651,181.44,11.9,1.8,32,1032.613953,71.76247631,NA,NA
2013,7045,MGC_119,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,149,3,9,35,60,21.94883721,104.328,14.2,1.8,25,578.252093,75.63535912,NA,NA
2013,7046,MGC_119,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,150,3,9,35,60,21.94883721,149.688,14.2,1.8,31,829.6660465,75.63535912,NA,NA
2013,7047,DOR_390,check,DOR364/G18521//DOR365/LM30630,9,151,3,9,39,65,15.70232558,95.256,15.6,1.8,33,519.3544186,66.04651163,NA,NA
2013,7048,DOR_390,check,DOR364/G18521//DOR365/LM30630,9,152,3,9,39,65,15.70232558,113.4,15.6,1.8,29,618.2790698,66.04651163,NA,NA
2013,7049,MGC_472,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,153,3,9,34,62,21.84651163,49.896,14.6,1.8,19,275.2660465,74.38202247,NA,NA
2013,7050,MGC_472,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,154,3,9,34,62,21.84651163,145.152,14.6,1.8,32,800.7739535,74.38202247,NA,NA
2013,7051,DOR_390,check,DOR364/G18521//DOR365/LM30630,9,155,3,10,39,66,18.41860465,104.328,12,1.8,27,593.0790698,78.68031854,NA,NA
2013,7052,DOR_390,check,DOR364/G18521//DOR365/LM30630,9,156,3,10,39,66,18.41860465,63.504,12,1.8,25,361.0046512,78.68031854,NA,NA
2013,7053,MGC_064,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,157,3,10,34,62,22.15348837,172.368,13.4,1.8,34,964.2809302,77.49902762,NA,NA
2013,7054,MGC_064,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,158,3,10,34,62,22.15348837,185.976,13.4,1.8,34,1040.408372,77.49902762,NA,NA
2013,7055,MGC_809,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,159,3,10,35,63,20.04651163,77.112,13.8,1.8,25,429.3962791,76.58066345,NA,NA
2013,7056,MGC_809,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,160,3,10,35,63,20.04651163,127.008,13.8,1.8,33,707.2409302,76.58066345,NA,NA
2013,7057,MGC_735,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,161,3,10,32,63,18.41860465,90.72,12,1.8,18,515.7209302,70.15404365,NA,NA
2013,7058,MGC_735,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,162,3,10,32,63,18.41860465,72.576,12,1.8,17,412.5767442,70.15404365,NA,NA
2013,7059,MGC_614,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,163,3,10,36,64,22.51162791,31.752,12,1.8,18,180.5023256,59.74419387,NA,NA
2013,7060,MGC_614,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,9,164,3,10,36,64,22.51162791,63.504,12,1.8,23,361.0046512,59.74419387,NA,NA
2013,7061,MGC_500,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,164,3,10,35,63,17.62325581,99.792,15.8,1.8,27,542.7962791,64.24050633,NA,NA
2013,7062,MGC_500,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,163,3,10,35,63,17.62325581,145.152,15.8,1.8,33,789.5218605,64.24050633,NA,NA
2013,7063,MGC_733,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,162,3,10,40,64,24.55813953,27.216,12,1.8,7,154.7162791,66.51162791,NA,NA
2013,7064,MGC_733,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,161,3,10,40,64,24.55813953,81.648,12,1.8,23,464.1488372,66.51162791,NA,NA
2013,7065,MGC_771,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,160,3,10,34,62,21.41162791,127.008,16.3,1.8,33,686.7293023,74.60120799,NA,NA
2013,7066,MGC_771,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,159,3,10,34,62,21.41162791,158.76,16.3,1.8,26,858.4116279,74.60120799,NA,NA
2013,7067,MGC_782,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,158,3,10,36,62,19.74418605,113.4,15.1,1.8,32,621.9418605,75.35363222,NA,NA
2013,7068,MGC_782,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,157,3,10,36,62,19.74418605,136.08,15.1,1.8,53,746.3302326,75.35363222,NA,NA
2013,7069,MGC_310,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,156,3,10,33,61,19.60465116,45.36,15.7,1.8,24,247.0186047,75.87215845,NA,NA
2013,7070,MGC_310,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,155,3,10,33,61,19.60465116,167.832,15.7,1.8,40,913.9688372,75.87215845,NA,NA
2013,7071,MGC_191,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,154,3,9,33,61,23.58139535,140.616,15.5,1.8,29,767.5744186,65.32145839,NA,NA
2013,7072,MGC_191,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,153,3,9,33,61,23.58139535,113.4,15.5,1.8,21,619.0116279,65.32145839,NA,NA
2013,7073,MGC_113,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,152,3,9,34,61,19.53488372,108.864,16,1.8,31,590.7348837,77.14757709,NA,NA
2013,7074,MGC_113,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,151,3,9,34,61,19.53488372,127.008,16,1.8,39,689.1906977,77.14757709,NA,NA
2013,7075,MGC_005,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,150,3,9,32,58,22.0255814,113.4,13.9,1.8,29,630.7325581,69.03997666,NA,NA
2013,7076,MGC_005,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,149,3,9,32,58,22.0255814,131.544,13.9,1.8,38,731.6497674,69.03997666,NA,NA
2013,7077,MGC_056,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,148,3,9,35,62,19.6744186,131.544,15.4,1.8,37,718.9032558,80.41028604,NA,NA
2013,7078,MGC_056,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,147,3,9,35,62,19.6744186,136.08,15.4,1.8,38,743.6930233,80.41028604,NA,NA
2013,7079,MGC_214,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,146,3,9,32,62,26.33255814,104.328,12.9,1.8,31,587.0134884,71.10882429,NA,NA
2013,7080,MGC_214,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,10,145,3,9,32,62,26.33255814,108.864,12.9,1.8,36,612.535814,71.10882429,NA,NA
2013,7081,MGC_394,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,145,3,11,34,61,24.4744186,195.048,12.3,1.8,31,1105.02,75.77920186,NA,NA
2013,7082,MGC_394,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,146,3,11,34,61,24.19534884,240.408,13.3,1.8,44,1346.471163,75.77920186,NA,NA
2013,7083,MGC_384,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,147,3,11,36,62,22.5372093,163.296,11.9,1.8,33,929.3525581,76.26752967,NA,NA
2013,7084,MGC_384,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,148,3,11,36,62,22.5372093,181.44,11.9,1.8,35,1032.613953,76.26752967,NA,NA
2013,7085,MGC_314,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,149,3,11,32,61,17.66511628,163.296,15.6,1.8,29,890.3218605,73.81590706,NA,NA
2013,7086,MGC_314,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,150,3,11,32,61,17.66511628,163.296,15.6,1.8,30,890.3218605,73.81590706,NA,NA
2013,7087,MGC_051,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,151,3,11,37,63,18.41860465,72.576,12,1.8,21,412.5767442,70.40229885,NA,NA
2013,7088,MGC_051,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,152,3,11,37,63,18.41860465,40.824,12,1.8,15,232.0744186,70.40229885,NA,NA
2013,7089,MGC_371,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,153,3,11,33,57,20.13953488,140.616,13.4,1.8,29,786.6502326,74.64874771,NA,NA
2013,7090,MGC_371,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,154,3,11,33,57,20.13953488,208.656,13.4,1.8,40,1167.287442,74.64874771,NA,NA
2013,7091,MGC_572,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,155,3,12,37,63,18.02093023,108.864,13.9,1.8,33,605.5032558,75.54420855,NA,NA
2013,7092,MGC_572,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,156,3,12,37,63,18.02093023,149.688,13.9,1.8,36,832.5669767,75.54420855,NA,NA
2013,7093,MGC_753,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,157,3,12,40,64,24.55813953,36.288,12,1.8,15,206.2883721,66.47934813,NA,NA
2013,7094,MGC_753,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,158,3,12,40,64,24.55813953,77.112,12,1.8,23,438.3627907,66.47934813,NA,NA
2013,7095,MGC_571,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,11,159,3,12,36,64,26.24186047,86.184,13.2,1.8,26,483.2539535,71.88454066,NA,NA
