Environment_1,Environment_2,n,R2_SMA,Spearman,NMI_obs,NMI_perm_media,NMI_corrigida,Z_MI,p_MI,NMI_bins_4,NMI_bins_6,NMI_bins_8,p_MI_FDR,Year_1,Location_1,Treatment_1,Nitrogen_1,Fungicide_1,Water_1,Year_2,Location_2,Treatment_2,Nitrogen_2,Fungicide_2,Water_2,same_year,same_location,same_management,same_nitrogen,same_fungicide,same_water,z_R2,z_NMI,MI_advantage
2015__HAN__HN_NF_RF,2016__QLB__HN_NF_RF,220,0.5654654920018901,0.756070842936274,0.2629304187725066,0.033015806736694256,0.22991461203581237,24.021986853015846,0.001,0.2594407798611805,0.2629304187725066,0.27613920826331784,0.0010112359550561798,2015,HAN,HN_NF_RF,HN,NF,RF,2016,QLB,HN_NF_RF,HN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.697946807986574,1.283253432588589,0.5853066246020149
2016__GGE__HN_WF_RF,2016__KAL__HN_WF_RF,220,0.6532089012081773,0.8011315034683286,0.29589997818781966,0.033050198001915276,0.2628497801859044,27.554951338447097,0.001,0.3040609101743684,0.29589997818781966,0.3027703451303716,0.0010112359550561798,2016,GGE,HN_WF_RF,HN,WF,RF,2016,KAL,HN_WF_RF,HN,WF,RF,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1.2493337740409605,1.83189586508453,0.5825620910435696
2016__GGE__LN_NF_RF,2017__QLB__HN_NF_RF,220,0.3489346251064731,0.6025379938353347,0.1813856424120032,0.03358408626841046,0.14780155614359275,15.219860403552302,0.001,0.1566548281887125,0.1813856424120032,0.16771455071454486,0.0010112359550561798,2016,GGE,LN_NF_RF,LN,NF,RF,2017,QLB,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.6627513781745714,-0.08460679873246116,0.5781445794421103
2015__GGE__HN_NF_RF,2015__QLB__HN_WF_RF,220,0.18822723499674543,0.49059578616387645,0.11951767867597624,0.032524916404098686,0.08699276227187755,9.160942038701656,0.001,0.11178798528371253,0.11951767867597624,0.13580530595277787,0.0010112359550561798,2015,GGE,HN_NF_RF,HN,NF,RF,2015,QLB,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.672650139308781,-1.0975751987990294,0.5750749405097515
2016__HAN__HN_NF_RF,2017__QLB__HN_NF_RF,220,0.5159170141849003,0.7447693321988246,0.24391565514286964,0.03332414375129506,0.2105915113915746,21.967479650171352,0.001,0.25835115911742074,0.24391565514286964,0.2305213230757695,0.0010112359550561798,2016,HAN,HN_NF_RF,HN,NF,RF,2017,QLB,HN_NF_RF,HN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.38658000444817864,0.9613642929155952,0.5747842884674166
2015__QLB__HN_WF_RF,2017__KIE__HN_NF_RF,215,0.22264077148290742,0.5519017604868508,0.13404466947245972,0.03410671663497046,0.09993795283748926,9.893013198497894,0.001,0.10643585108624525,0.13404466947245972,0.13638958606264576,0.0010112359550561798,2015,QLB,HN_WF_RF,HN,WF,RF,2017,KIE,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.4563925805251277,-0.881930912160679,0.5744616683644487
2016__KIE__HN_WF_RF,2017__KAL__HN_WF_RF,216,0.637237995115957,0.76325271794139,0.2898041530702081,0.03368334494620537,0.25612080812400273,26.603009717049613,0.001,0.27215858610592647,0.2898041530702081,0.26181209615292556,0.0010112359550561798,2016,KIE,HN_WF_RF,HN,WF,RF,2017,KAL,HN_WF_RF,HN,WF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1.1489712563887757,1.7198029319798713,0.5708316755910956
2016__GGE__LN_NF_RF,2016__KIE__HN_WF_RF,216,0.30914903077975575,0.5921170768882696,0.16573579814405381,0.03384042305202114,0.13189537509203267,13.56404805311278,0.001,0.13376320670875555,0.16573579814405381,0.1712680453286947,0.0010112359550561798,2016,GGE,LN_NF_RF,LN,NF,RF,2016,KIE,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.9127674004253615,-0.3495760202065707,0.5631913802187909
2015__HAN__LN_NF_RF,2015__QLB__HN_WF_RF,220,0.18077910469647857,0.5137239875354299,0.11639831822972181,0.03296173473443673,0.08343658349528507,8.53088773253695,0.001,0.1116535027348913,0.11639831822972181,0.13715010163677055,0.0010112359550561798,2015,HAN,LN_NF_RF,LN,NF,RF,2015,QLB,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,-1.7194548167904444,-1.1568149320072745,0.56263988478317
2015__KAL__LN_NF_RF,2017__GGE__LN_NF_RF,220,0.48489124239552056,0.6876148831023933,0.23107192843062374,0.033244053497260576,0.19782787493336318,21.103777492051208,0.001,0.2022353567279536,0.23107192843062374,0.19987332618427267,0.0010112359550561798,2015,KAL,LN_NF_RF,LN,NF,RF,2017,GGE,LN_NF_RF,LN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.19161144406067013,0.7487443809110645,0.5571329368503944
2017__HAN__HN_NF_RF,2017__QLB__LN_NF_RF,220,0.5152232613935732,0.7295920839837037,0.24248474633922049,0.03321719115229743,0.20926755518692305,21.907343986646186,0.001,0.22055539985170253,0.24248474633922049,0.21557369707229293,0.0010112359550561798,2017,HAN,HN_NF_RF,HN,NF,RF,2017,QLB,LN_NF_RF,LN,NF,RF,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.38222040353613423,0.9393094927297312,0.5570890891935969
2015__QLB__HN_NF_RF,2017__HAN__HN_NF_RF,220,0.3765686083671688,0.6671283591509216,0.18962704601187935,0.03279431327539282,0.15683273273648654,16.749652405158695,0.001,0.18567393213554562,0.18962704601187935,0.18460678894742757,0.0010112359550561798,2015,QLB,HN_NF_RF,HN,NF,RF,2017,HAN,HN_NF_RF,HN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.4890971022814379,0.06583684472019305,0.5549339470016309
2016__GGE__LN_NF_RF,2017__HAN__HN_WF_RF,220,0.4756212878122442,0.7156996106230595,0.2273224108856525,0.033188133497321526,0.19413427738833097,19.81482047711645,0.001,0.2531166883302836,0.2273224108856525,0.2172845444607043,0.0010112359550561798,2016,GGE,LN_NF_RF,LN,NF,RF,2017,HAN,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.1333582694989454,0.6872154908039149,0.5538572213049695
2017__HAN__HN_NF_RF,2017__QLB__HN_WF_RF,220,0.24718543719983554,0.5541380456771271,0.14066011740736378,0.03308285355298451,0.10757726385437927,11.088387496301273,0.001,0.1324140357117243,0.14066011740736378,0.13907168253293412,0.0010112359550561798,2017,HAN,HN_NF_RF,HN,NF,RF,2017,QLB,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.302151836007688,-0.7546733205249165,0.5474785154827715
2015__HAN__HN_NF_RF,2016__QLB__LN_NF_RF,220,0.48109667109570886,0.7102381904960471,0.2288272711813698,0.033024702928362404,0.1958025682530074,21.036892121396836,0.001,0.20031341333695754,0.2288272711813698,0.23729756791153234,0.0010112359550561798,2015,HAN,HN_NF_RF,HN,NF,RF,2016,QLB,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.16776603874297588,0.7150063055930076,0.5472402668500317
2015__KIE__HN_NF_RF,2017__KAL__HN_WF_RF,220,0.6781575085745019,0.7881169595915769,0.303109110607058,0.03321288740791019,0.2698962231991478,27.817390187413228,0.001,0.2901010357619005,0.303109110607058,0.26821960723076715,0.0010112359550561798,2015,KIE,HN_NF_RF,HN,NF,RF,2017,KAL,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1.4061129218702666,1.9492773102804946,0.543164388410228
2017__KAL__HN_NF_RF,2017__KIE__HN_WF_RF,216,0.5613762904343227,0.7304278450565022,0.2594616526161044,0.03374355140515571,0.22571810121094865,23.637284522708985,0.001,0.24567616285939145,0.2594616526161044,0.25856231428797055,0.0010112359550561798,2017,KAL,HN_NF_RF,HN,NF,RF,2017,KIE,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.6722499212765431,1.2133468847775573,0.5410969635010141
2015__QLB__HN_WF_RF,2016__QLB__LN_NF_RF,220,0.16286039049580478,0.45135267633253134,0.10853878536819724,0.033267163770962914,0.07527162159723433,8.007177675464977,0.001,0.10849400542150096,0.10853878536819724,0.12119737842194561,0.0010112359550561798,2015,QLB,HN_WF_RF,HN,WF,RF,2016,QLB,LN_NF_RF,LN,NF,RF,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,-1.832057524481875,-1.2928289501100094,0.5392285743718657
2015__HAN__LN_NF_RF,2015__QLB__HN_NF_RF,220,0.5342601539100648,0.775243290150623,0.24832276764100064,0.033061145288548206,0.21526162235245244,22.534825857870842,0.001,0.26676627106366313,0.24832276764100064,0.24507265706353462,0.0010112359550561798,2015,HAN,LN_NF_RF,LN,NF,RF,2015,QLB,HN_NF_RF,HN,NF,RF,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.5018498378460515,1.0391601926032918,0.5373103547572403
2016__GGE__LN_NF_RF,2017__KIE__HN_NF_RF,215,0.2803502916332138,0.6004648747856748,0.15290624596083774,0.03351273599805711,0.11939350996278063,12.757891115204066,0.001,0.13833562593479218,0.15290624596083774,0.1774812530620317,0.0010112359550561798,2016,GGE,LN_NF_RF,LN,NF,RF,2017,KIE,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-1.093741100306009,-0.5578352786378916,0.5359058216681173
2015__HAN__HN_NF_RF,2017__KIE__HN_NF_RF,215,0.37668722982182845,0.6576976019705862,0.18967228591832036,0.03396519340447809,0.15570709251384227,15.87788227480596,0.001,0.1446311654541523,0.18967228591832036,0.20808135331179367,0.0010112359550561798,2015,HAN,HN_NF_RF,HN,NF,RF,2017,KIE,HN_NF_RF,HN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.4883516750797211,0.04708564275114822,0.5354373178308693
2015__HAN__HN_NF_RF,2017__QLB__HN_WF_RF,220,0.15648250141231476,0.42000416988329964,0.10593835946306472,0.03348110252338761,0.07245725693967711,7.853435287851676,0.001,0.08267690273876305,0.10593835946306472,0.10994483690121613,0.0010112359550561798,2015,HAN,HN_NF_RF,HN,NF,RF,2017,QLB,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.8721367161087827,-1.3397113544935584,0.5324253616152244
2017__HAN__LN_NF_RF,2017__KAL__HN_WF_RF,220,0.6088505811588026,0.7501022748403893,0.2754423032857052,0.032648780429153194,0.24279352285655198,25.917016570282634,0.001,0.25908045513420014,0.2754423032857052,0.2409862587370599,0.0010112359550561798,2017,HAN,LN_NF_RF,LN,NF,RF,2017,KAL,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.9705823586065394,1.4977936143295203,0.5272112557229809
2016__KAL__HN_WF_RF,2017__KIE__HN_NF_RF,215,0.40729209156934254,0.6469197517447899,0.2004357495126537,0.03404383352353677,0.16639191598911693,17.21305082993982,0.001,0.172989841706623,0.2004357495126537,0.2107772459596993,0.0010112359550561798,2016,KAL,HN_WF_RF,HN,WF,RF,2017,KIE,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,-0.2960281488100516,0.22507615780027357,0.5211043066103251
2015__GGE__HN_WF_RF,2017__KIE__HN_NF_RF,215,0.29888287891023324,0.5529836508971481,0.15908441775048288,0.03361318838173972,0.12547122936874316,12.910297461132762,0.001,0.13487929611136032,0.15908441775048288,0.15307081332668465,0.0010112359550561798,2015,GGE,HN_WF_RF,HN,WF,RF,2017,KIE,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,-0.9772807625524395,-0.4565910784042955,0.5206896841481439
2015__GGE__LN_NF_RF,2016__KIE__HN_NF_RF,216,0.5842292717026145,0.711947034377642,0.2665869110876022,0.03355596293740692,0.23303094815019526,23.721229833216213,0.001,0.2418182929527492,0.2665869110876022,0.2475997295479948,0.0010112359550561798,2015,GGE,LN_NF_RF,LN,NF,RF,2016,KIE,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.8158599783828979,1.3351661545300193,0.5193061761471214
2016__KIE__HN_WF_RF,2017__GGE__LN_NF_RF,216,0.5509627554189039,0.7198823515402659,0.25436084613734644,0.03407933041715362,0.22028151572019283,23.191730282908935,0.001,0.2587933883178719,0.25436084613734644,0.25754510224394256,0.0010112359550561798,2016,KIE,HN_WF_RF,HN,WF,RF,2017,GGE,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.6068103910600511,1.1227828568507079,0.5159724657906568
2015__KIE__HN_NF_RF,2015__KIE__LN_NF_RF,220,0.7867294107580715,0.8364583039844926,0.34214783460134474,0.03305828706142418,0.3090895475399206,33.19892894794133,0.001,0.35671500626630104,0.34214783460134474,0.3497233846216897,0.0010112359550561798,2015,KIE,HN_NF_RF,HN,NF,RF,2015,KIE,LN_NF_RF,LN,NF,RF,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2.0883878902728217,2.602169704997595,0.5137818147247732
2015__HAN__HN_NF_RF,2017__QLB__HN_NF_RF,220,0.5059376269694906,0.7304238066526544,0.236282046300978,0.03322211236960828,0.2030599339313697,21.527967538424257,0.001,0.2266582041011456,0.236282046300978,0.219371328386859,0.0010112359550561798,2015,HAN,HN_NF_RF,HN,NF,RF,2017,QLB,HN_NF_RF,HN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.3238686955355042,0.8359013543489109,0.5120326588134068
2015__QLB__HN_WF_RF,2016__HAN__HN_WF_RF,220,0.2436489177985277,0.5408958487121259,0.1371004772727376,0.033037514958274755,0.10406296231446285,11.019179031307322,0.001,0.1395028879082659,0.1371004772727376,0.13679027558778484,0.0010112359550561798,2015,QLB,HN_WF_RF,HN,WF,RF,2016,HAN,HN_WF_RF,HN,WF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-1.3243756214830749,-0.8132154520421223,0.5111601694409525
2015__HAN__HN_NF_RF,2015__QLB__HN_WF_RF,220,0.17086256863481863,0.490812169297262,0.10961892356655696,0.03311646429809023,0.07650245926846673,8.074556662273567,0.001,0.08497679523984311,0.10961892356655696,0.13309494096519384,0.0010112359550561798,2015,HAN,HN_NF_RF,HN,NF,RF,2015,QLB,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.781771163764751,-1.2723253422075036,0.5094458215572475
2017__GGE__LN_NF_RF,2017__KIE__HN_NF_RF,215,0.3034897069790275,0.581615107826801,0.161340917337257,0.03485405650354474,0.12648686083371224,13.205441220245989,0.001,0.14227070761552432,0.161340917337257,0.18333911671183933,0.0010112359550561798,2017,GGE,LN_NF_RF,LN,NF,RF,2017,KIE,HN_NF_RF,HN,NF,RF,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.9483310673563626,-0.4396724303828038,0.5086586369735588
2015__KAL__LN_NF_RF,2017__KAL__HN_WF_RF,220,0.4902364526361623,0.7165550001972243,0.22980309656722986,0.03306834366389054,0.1967347529033393,21.087851359992023,0.001,0.22675692725952215,0.22980309656722986,0.22337953020884938,0.0010112359550561798,2015,KAL,LN_NF_RF,LN,NF,RF,2017,KAL,HN_WF_RF,HN,WF,RF,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.22520119495103202,0.7305348752897755,0.5053336803387434
2015__HAN__LN_NF_RF,2017__QLB__HN_WF_RF,220,0.1784265579652751,0.4190349537650102,0.11257569833508221,0.0334998948804717,0.07907580345461052,8.698032612957558,0.001,0.0801510733908072,0.11257569833508221,0.11097260753611511,0.0010112359550561798,2015,HAN,LN_NF_RF,LN,NF,RF,2017,QLB,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-1.7342384183891673,-1.2294579183188155,0.5047805000703518
2017__KAL__HN_NF_RF,2017__KIE__HN_NF_RF,215,0.44939170465390244,0.7310560506170156,0.21486106436343702,0.03376126833274281,0.1810997960306942,18.39355189896454,0.001,0.24559257587295735,0.21486106436343702,0.23688503600901817,0.0010112359550561798,2017,KAL,HN_NF_RF,HN,NF,RF,2017,KIE,HN_NF_RF,HN,NF,RF,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.03147063798682614,0.4700837753747694,0.5015544133615956
2017__HAN__LN_NF_RF,2017__QLB__HN_NF_RF,220,0.28937361580229837,0.5427339783504167,0.15360890440842528,0.03307723381960411,0.12053167058882117,12.77317136507171,0.001,0.1298943438835175,0.15360890440842528,0.13544547990379213,0.0010112359550561798,2017,HAN,LN_NF_RF,LN,NF,RF,2017,QLB,HN_NF_RF,HN,NF,RF,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-1.0370377720181876,-0.5388755085952347,0.4981622634229529
2015__GGE__HN_NF_RF,2015__QLB__HN_NF_RF,220,0.5051139528354581,0.7438463228954768,0.23477764607973442,0.032903106121474984,0.20187453995825944,21.27700472226977,0.001,0.25251867601471784,0.23477764607973442,0.22971875144263262,0.0010112359550561798,2015,GGE,HN_NF_RF,HN,NF,RF,2015,QLB,HN_NF_RF,HN,NF,RF,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.31869265797450735,0.8161547591619838,0.4974621011874764
2015__QLB__HN_NF_RF,2016__GGE__LN_NF_RF,220,0.34653290551511146,0.6511498171449824,0.17486298303702613,0.03292963763672126,0.1419333454003049,15.20101431491188,0.001,0.17081893134437293,0.17486298303702613,0.18371759934976561,0.0010112359550561798,2015,QLB,HN_NF_RF,HN,NF,RF,2016,GGE,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.6778439861638605,-0.18236095021953264,0.4954830359443279
2015__GGE__LN_NF_RF,2015__QLB__HN_WF_RF,220,0.28321701469687466,0.555714712362577,0.15129281730319366,0.03325926231389077,0.11803355498930289,12.464050595778279,0.001,0.11271590060842933,0.15129281730319366,0.16744713813209475,0.0010112359550561798,2015,GGE,LN_NF_RF,LN,NF,RF,2015,QLB,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,-1.0757263713720797,-0.58048975549781,0.4952366158742697
2015__QLB__HN_NF_RF,2016__HAN__HN_NF_RF,220,0.46552200762948787,0.7305331252148335,0.21939353847821635,0.03273980253553288,0.18665373594268347,20.132353746733358,0.001,0.24401299292778758,0.21939353847821635,0.21441028181754396,0.0010112359550561798,2015,QLB,HN_NF_RF,HN,NF,RF,2016,HAN,HN_NF_RF,HN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.06989354309184563,0.5626027231865349,0.4927091800946893
2017__KAL__HN_WF_RF,2017__KIE__HN_NF_RF,215,0.32919661346919216,0.5970042744330943,0.1691481572232637,0.03392572396382596,0.13522243325943775,14.02788029181999,0.001,0.14980910738529787,0.1691481572232637,0.18060696862050338,0.0010112359550561798,2017,KAL,HN_WF_RF,HN,WF,RF,2017,KIE,HN_NF_RF,HN,NF,RF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,-0.7867867040306663,-0.2941530365526824,0.4926336674779839
2015__GGE__HN_WF_RF,2017__QLB__HN_NF_RF,220,0.1678997348924483,0.4169432501422832,0.1072343991034673,0.03303022419856047,0.07420417490490683,7.558078607354591,0.001,0.10886428793848556,0.1072343991034673,0.12463336602163134,0.0010112359550561798,2015,GGE,HN_WF_RF,HN,WF,RF,2017,QLB,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.8003898602903026,-1.310610749406415,0.4897791108838876
2015__HAN__HN_WF_RF,2017__KIE__HN_WF_RF,216,0.6160490734180791,0.758788506650472,0.277181806461395,0.03393490250092638,0.24324690396046864,24.809257111057043,0.001,0.28482872760973327,0.277181806461395,0.2575607562598184,0.0010112359550561798,2015,HAN,HN_WF_RF,HN,WF,RF,2017,KIE,HN_WF_RF,HN,WF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1.0158182896344399,1.5053461524118206,0.4895278627773807
2016__GGE__LN_NF_RF,2017__QLB__HN_WF_RF,220,0.13510621120041688,0.42356660261575657,0.09483726743090666,0.03318037289747862,0.06165689453342804,6.645349145778444,0.001,0.07747154405112326,0.09483726743090666,0.10151908188112213,0.0010112359550561798,2016,GGE,LN_NF_RF,LN,NF,RF,2017,QLB,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-2.006467122370133,-1.5196265465277503,0.4868405758423826
2017__HAN__HN_WF_RF,2017__KIE__HN_NF_RF,215,0.4558818416568048,0.6904151271462726,0.2164214502137332,0.03379534565434551,0.18262610455938771,18.848878466158997,0.001,0.21457399752987488,0.2164214502137332,0.22903527785636021,0.0010112359550561798,2017,HAN,HN_WF_RF,HN,WF,RF,2017,KIE,HN_NF_RF,HN,NF,RF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.009313929010044266,0.49550941219269984,0.4861954831826556
2017__GGE__HN_NF_RF,2017__HAN__HN_NF_RF,220,0.4484839962268067,0.6743704321464192,0.21245495617227195,0.03271916853181685,0.1797357876404551,19.070537476786306,0.001,0.1980598238505992,0.21245495617227195,0.20138900060026516,0.0010112359550561798,2017,GGE,HN_NF_RF,HN,NF,RF,2017,HAN,HN_NF_RF,HN,NF,RF,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.037174754115954896,0.44736177566445195,0.48453652978040684
2015__GGE__LN_NF_RF,2017__GGE__LN_NF_RF,220,0.6106550771517415,0.753002034226853,0.2742199224511057,0.03341383460187731,0.2408060878492284,24.73935363904211,0.001,0.2688520162035476,0.2742199224511057,0.25985516717653606,0.0010112359550561798,2015,GGE,LN_NF_RF,LN,NF,RF,2017,GGE,LN_NF_RF,LN,NF,RF,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.9819219632538201,1.4646864150015417,0.48276445174772165
2015__KIE__HN_NF_RF,2015__QLB__HN_WF_RF,220,0.22515900817551956,0.5245521601685985,0.1283245330560087,0.03329020230998546,0.09503433074602323,9.766076497212948,0.001,0.1420178706833652,0.1283245330560087,0.16097097190550538,0.0010112359550561798,2015,KIE,HN_NF_RF,HN,NF,RF,2015,QLB,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.440567769268002,-0.9636166998282072,0.4769510694397947
2017__HAN__HN_NF_RF,2017__HAN__HN_WF_RF,220,0.6184517157083131,0.786434355330407,0.27614363846400486,0.03276468851318043,0.24337894995082443,26.431117300768644,0.001,0.29395727992770765,0.27614363846400486,0.2656004878055086,0.0010112359550561798,2017,HAN,HN_NF_RF,HN,NF,RF,2017,HAN,HN_WF_RF,HN,WF,RF,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1.0309166959410776,1.5075458082028579,0.4766291122617803
2015__QLB__HN_WF_RF,2017__GGE__HN_WF_RF,220,0.2314586225017095,0.5147935062520075,0.1304072423738314,0.0331352738285457,0.09727196854528569,10.189500042878377,0.001,0.11402054630682182,0.1304072423738314,0.15867278152076372,0.0010112359550561798,2015,QLB,HN_WF_RF,HN,WF,RF,2017,GGE,HN_WF_RF,HN,WF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-1.4009804628018916,-0.9263415585677308,0.4746389042341608
2016__KAL__LN_NF_RF,2017__QLB__HN_NF_RF,220,0.36312640826306136,0.6372517088069063,0.17975700091979144,0.03320867493705869,0.14654832598273276,15.687481043673834,0.001,0.17267040868177894,0.17975700091979144,0.16366643802988656,0.0010112359550561798,2016,KAL,LN_NF_RF,LN,NF,RF,2017,QLB,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.5735690187426993,-0.10548342643929681,0.46808559230340246
2015__HAN__HN_NF_RF,2016__GGE__HN_NF_RF,220,0.7578665908689698,0.8101474673593932,0.3281236593971183,0.03283979000572767,0.2952838693913906,32.60176652750038,0.001,0.30133076183506136,0.3281236593971183,0.29947003842684033,0.0010112359550561798,2015,HAN,HN_NF_RF,HN,NF,RF,2016,GGE,HN_NF_RF,HN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1.9070115016142688,2.372191196700701,0.4651796950864322
2015__QLB__HN_WF_RF,2017__HAN__HN_WF_RF,220,0.28781213734240724,0.5800972597104749,0.15057700034202617,0.033073125173973296,0.11750387516805288,12.651713664170344,0.001,0.14112239527202702,0.15057700034202617,0.15820842797373652,0.0010112359550561798,2015,QLB,HN_WF_RF,HN,WF,RF,2017,HAN,HN_WF_RF,HN,WF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-1.0468502340406565,-0.5893132970765345,0.457536936964122
2016__GGE__HN_NF_RF,2017__QLB__HN_WF_RF,220,0.13195525315810813,0.39356936375469814,0.09212101593108733,0.033530036311636355,0.05859097961945098,6.239791253545577,0.001,0.06368707118762922,0.09212101593108733,0.09800896848713034,0.0010112359550561798,2016,GGE,HN_NF_RF,HN,NF,RF,2017,QLB,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,-2.0262680078250006,-1.5706993392508461,0.45556866857415446
2016__KAL__HN_WF_RF,2017__KAL__HN_WF_RF,220,0.6874939359108693,0.7988617345587531,0.3012218661892763,0.033116013317176334,0.2681058528721,29.15696512087056,0.001,0.28043996736418714,0.3012218661892763,0.29999318164639616,0.0010112359550561798,2016,KAL,HN_WF_RF,HN,WF,RF,2017,KAL,HN_WF_RF,HN,WF,RF,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1.4647838168053358,1.9194528646658962,0.4546690478605604
2015__GGE__LN_NF_RF,2015__QLB__HN_NF_RF,220,0.45193026093151345,0.6823304012667429,0.21245167690168953,0.033219137068123,0.17923253983356652,19.541627117546387,0.001,0.19723261211471127,0.21245167690168953,0.17525636007767786,0.0010112359550561798,2015,GGE,LN_NF_RF,LN,NF,RF,2015,QLB,HN_NF_RF,HN,NF,RF,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.01551813674790736,0.4389785453235182,0.4544966820714256
2015__GGE__HN_NF_RF,2015__GGE__HN_WF_RF,220,0.5631003976233457,0.7316691366651077,0.2548047127298008,0.03366481122972,0.2211399015000808,22.901593898392264,0.001,0.25476024949073806,0.2548047127298008,0.2622297363998675,0.0010112359550561798,2015,GGE,HN_NF_RF,HN,NF,RF,2015,GGE,HN_WF_RF,HN,WF,RF,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.6830843559162204,1.1370820661382228,0.4539977102220024
2017__QLB__HN_NF_RF,2017__QLB__LN_NF_RF,220,0.6548012944626124,0.7982013152037326,0.28852841590633516,0.03281355318446919,0.25571486272186594,27.13097655062072,0.001,0.2771379590944855,0.28852841590633516,0.26388885710798593,0.0010112359550561798,2017,QLB,HN_NF_RF,HN,NF,RF,2017,QLB,LN_NF_RF,LN,NF,RF,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1.259340507233469,1.7130405899182217,0.4537000826847528
