Trait,Trait_abbrev,Environment_1,Environment_2,n,R2_SMA,Spearman,NMI_obs,NMI_perm_media,NMI_corrigida,Z_MI,p_MI
Seedyield,GY,2015__HAN__HN_NF_RF,2017__KIE__LN_NF_RF,212,0.42336729627040637,0.6385975694999829,0.17781407262961593,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_NF_RF,2017__QLB__HN_NF_RF,220,0.5059376269694906,0.7304238066526544,0.236282046300978,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_NF_RF,2017__QLB__HN_WF_RF,220,0.15648250141231476,0.42000416988329964,0.10593835946306472,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_NF_RF,2017__QLB__LN_NF_RF,220,0.47094735560343076,0.6742453356474307,0.2021356437183286,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2015__HAN__LN_NF_RF,220,0.6206785335467572,0.8040605647374383,0.2658262419485937,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2015__KAL__HN_NF_RF,220,0.4823105855761623,0.7040622552306678,0.18576039873084763,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2015__KAL__HN_WF_RF,220,0.5488797985826914,0.729931309625105,0.21522456856999744,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2015__KAL__LN_NF_RF,220,0.5331697975321013,0.7402241594022416,0.21069578328077634,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2015__KIE__HN_NF_RF,220,0.621738913626078,0.7447152364154782,0.22108582943463567,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2015__KIE__HN_WF_RF,220,0.5019605068629545,0.6768543301984076,0.21389965956040574,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2015__KIE__LN_NF_RF,220,0.5430674325587537,0.6945763342217814,0.20236012023190306,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2015__QLB__HN_NF_RF,220,0.3903187653654494,0.6642849495387771,0.16872521636935509,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2015__QLB__HN_WF_RF,220,0.32319498085092757,0.6028794734677088,0.14310387291728288,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2015__QLB__LN_NF_RF,220,0.37333535398437906,0.6143387635732519,0.1589958205268459,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2016__GGE__HN_NF_RF,220,0.37804251445174863,0.5886319965288539,0.12874284165751404,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2016__GGE__HN_WF_RF,220,0.6197048403543259,0.755473535328491,0.22818678466877756,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2016__GGE__LN_NF_RF,220,0.4417863333273052,0.6647120808281163,0.1831099791353299,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2016__HAN__HN_NF_RF,220,0.5057713354565262,0.6806782258837053,0.19205090627542828,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2016__HAN__HN_WF_RF,220,0.6390685037837079,0.73354107616799,0.2636648655345174,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2016__HAN__LN_NF_RF,220,0.528617170464661,0.6948332891926767,0.224931931856495,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2016__KAL__HN_NF_RF,220,0.41097749973879777,0.6009940100189899,0.1637505724391844,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2016__KAL__HN_WF_RF,220,0.6442272612959705,0.7551782625110587,0.2356566242201457,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2016__KAL__LN_NF_RF,220,0.5613298912894965,0.7302896941897747,0.20344587181231094,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2016__KIE__HN_NF_RF,216,0.5227897483545263,0.6906321818549874,0.22913916499019157,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2016__KIE__HN_WF_RF,216,0.5775175106165105,0.7386441848557377,0.23014471319145927,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2016__KIE__LN_NF_RF,215,0.500714031895824,0.6263638339491415,0.1887574331253589,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2016__QLB__HN_NF_RF,220,0.24965635338930586,0.4782225027188766,0.0993452845432003,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2016__QLB__HN_WF_RF,220,0.5058255752083349,0.6996309089782096,0.21544353702635755,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2016__QLB__LN_NF_RF,220,0.2573617998912508,0.48364109701740643,0.10381644334419339,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2017__GGE__HN_NF_RF,220,0.5712420963609574,0.6761972918298462,0.20089171074172424,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2017__GGE__HN_WF_RF,220,0.6183788322864955,0.7511233327510524,0.24421706270171162,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2017__GGE__LN_NF_RF,220,0.6575996157738371,0.7689197184765275,0.2365332972313918,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2017__HAN__HN_NF_RF,220,0.44826031981604425,0.6371390092582679,0.1734786145334008,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2017__HAN__HN_WF_RF,220,0.5654851765135492,0.7236550717614376,0.2193184092701317,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2017__HAN__LN_NF_RF,220,0.587616164857625,0.7467934160923686,0.22777224146066097,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2017__KAL__HN_NF_RF,220,0.5849979852977445,0.7480838259242772,0.2554146470298171,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2017__KAL__HN_WF_RF,220,0.5786447164641817,0.7379487555152342,0.24260225929246437,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2017__KAL__LN_NF_RF,220,0.41523638349031,0.5837735189870564,0.1418249545420041,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2017__KIE__HN_NF_RF,215,0.406953046809855,0.648797362892125,0.17263040694005907,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2017__KIE__HN_WF_RF,216,0.6160490734180791,0.758788506650472,0.277181806461395,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2017__KIE__LN_NF_RF,212,0.594790712740276,0.7244912738525401,0.2281255636528283,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2017__QLB__HN_NF_RF,220,0.3174190552157978,0.5660774358598695,0.1574993316747221,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2017__QLB__HN_WF_RF,220,0.41376327393618106,0.5745107430844739,0.17543054286023382,NA,NA,NA,NA
Seedyield,GY,2015__HAN__HN_WF_RF,2017__QLB__LN_NF_RF,220,0.40597719806653815,0.6196153564404975,0.16669559574758594,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2015__KAL__HN_NF_RF,220,0.8375340445409966,0.8948794960076185,0.39988049941844855,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2015__KAL__HN_WF_RF,220,0.3864866284756612,0.6277060570372416,0.16983622830882533,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2015__KAL__LN_NF_RF,220,0.7524820683705029,0.8105295188292772,0.29171599188916403,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2015__KIE__HN_NF_RF,220,0.6102074019519875,0.7443996776792909,0.21581430427111026,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2015__KIE__HN_WF_RF,220,0.3656620572817512,0.5759578052889899,0.15281621150623179,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2015__KIE__LN_NF_RF,220,0.49890402382900023,0.6602762265937125,0.18183980918129505,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2015__QLB__HN_NF_RF,220,0.5342601539100648,0.775243290150623,0.24832276764100064,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2015__QLB__HN_WF_RF,220,0.18077910469647857,0.5137239875354299,0.11639831822972181,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2015__QLB__LN_NF_RF,220,0.6459099756543497,0.7920197449609214,0.3094091337792287,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2016__GGE__HN_NF_RF,220,0.6799051198282082,0.7531564326084874,0.25891884568162504,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2016__GGE__HN_WF_RF,220,0.6476507273855928,0.7702754940466464,0.2677067419795321,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2016__GGE__LN_NF_RF,220,0.668959081223911,0.7474425654925252,0.21774501734714416,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2016__HAN__HN_NF_RF,220,0.7146045366885713,0.7854087894377983,0.2632374641687046,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2016__HAN__HN_WF_RF,220,0.4258311454870346,0.6341975510388081,0.16705198427006446,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2016__HAN__LN_NF_RF,220,0.641732490932111,0.7256938065963047,0.2154896284964074,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2016__KAL__HN_NF_RF,220,0.6489080065354086,0.720908583761122,0.2038366402173545,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2016__KAL__HN_WF_RF,220,0.5098433657667524,0.6930672872655145,0.17867856129571877,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2016__KAL__LN_NF_RF,220,0.742408128255432,0.8116993401441428,0.2796937094273862,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2016__KIE__HN_NF_RF,216,0.6425090331673182,0.7501565867657389,0.23854116829512875,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2016__KIE__HN_WF_RF,216,0.3697156158440869,0.5992510032269972,0.15138664522558778,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2016__KIE__LN_NF_RF,215,0.5198481528005553,0.6473954937332465,0.17425173415992556,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2016__QLB__HN_NF_RF,220,0.460553072299972,0.668753486642286,0.17127874721060474,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2016__QLB__HN_WF_RF,220,0.28960315839858947,0.5519753413387579,0.12189050825738357,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2016__QLB__LN_NF_RF,220,0.41208292858548135,0.6385635315530561,0.15639406329725875,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2017__GGE__HN_NF_RF,220,0.45292366575850257,0.6438096955421694,0.15852692546646227,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2017__GGE__HN_WF_RF,220,0.5054536168574532,0.6899736846553929,0.20865669729199965,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2017__GGE__LN_NF_RF,220,0.48864601042518435,0.6595639654463185,0.20395746346281346,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2017__HAN__HN_NF_RF,220,0.6578310909641653,0.7390317981776483,0.23485749804741637,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2017__HAN__HN_WF_RF,220,0.5376155096992401,0.691833227207925,0.19413047602938538,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2017__HAN__LN_NF_RF,220,0.6340996025328325,0.7374134326592022,0.20280868037620686,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2017__KAL__HN_NF_RF,220,0.6928621389853334,0.777079165797941,0.26202355968434865,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2017__KAL__HN_WF_RF,220,0.41836611821461867,0.6505773034378998,0.19128510505009386,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2017__KAL__LN_NF_RF,220,0.35058022879491907,0.5236674687117878,0.113493147862591,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2017__KIE__HN_NF_RF,215,0.3577726725721537,0.6352169818155474,0.150955357865592,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2017__KIE__HN_WF_RF,216,0.4390058775291385,0.6351266388025577,0.19347958820599484,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2017__KIE__LN_NF_RF,212,0.487513452137124,0.6704127114470781,0.17743988735584612,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2017__QLB__HN_NF_RF,220,0.3883186546595793,0.6383911012436396,0.16808993286924934,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2017__QLB__HN_WF_RF,220,0.1784265579652751,0.4190349537650102,0.11257569833508221,NA,NA,NA,NA
Seedyield,GY,2015__HAN__LN_NF_RF,2017__QLB__LN_NF_RF,220,0.4164497329211891,0.6187982847128697,0.1493891681252909,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2015__KAL__HN_WF_RF,220,0.3355021348233369,0.5815770047840958,0.16335865459521973,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2015__KAL__LN_NF_RF,220,0.7738158810388737,0.8122684728647662,0.2842405329331331,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2015__KIE__HN_NF_RF,220,0.5282751264475538,0.6768779971036216,0.1796944231056826,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2015__KIE__HN_WF_RF,220,0.30712390769447034,0.5211272208854804,0.1184442738330349,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2015__KIE__LN_NF_RF,220,0.4174718131662757,0.6022934358147896,0.162796430437566,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2015__QLB__HN_NF_RF,220,0.5649459771942585,0.7928030068239578,0.26648016698875054,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2015__QLB__HN_WF_RF,220,0.13787692831671355,0.4294630430005128,0.08702711568753513,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2015__QLB__LN_NF_RF,220,0.6832260939208016,0.8090373768053059,0.317408339470074,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2016__GGE__HN_NF_RF,220,0.7702930842458346,0.8071643103069372,0.3001012532853324,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2016__GGE__HN_WF_RF,220,0.5930425300951494,0.7215633681387106,0.209700108696819,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2016__GGE__LN_NF_RF,220,0.6803145610909227,0.7301645976907862,0.22822692372448686,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2016__HAN__HN_NF_RF,220,0.7183091115545445,0.7760738858240873,0.2567688220139088,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2016__HAN__HN_WF_RF,220,0.30066586533274575,0.5002101846582104,0.10059558902595103,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2016__HAN__LN_NF_RF,220,0.5965216121156934,0.695963665665519,0.20212286432466695,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2016__KAL__HN_NF_RF,220,0.7025135514568318,0.7571967114271707,0.2341773040512365,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2016__KAL__HN_WF_RF,220,0.4193131359532665,0.6290843725170882,0.1632933522780229,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2016__KAL__LN_NF_RF,220,0.7367095127492264,0.8185379487555152,0.2717236712677497,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2016__KIE__HN_NF_RF,216,0.6159023956143703,0.718934495528644,0.23457522042002696,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2016__KIE__HN_WF_RF,216,0.3062382529497411,0.5465878374355493,0.12954102207579068,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2016__KIE__LN_NF_RF,215,0.4647113191932025,0.6316187302277284,0.15521421351177134,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2016__QLB__HN_NF_RF,220,0.5055327372112739,0.7037872683319903,0.2088222245299637,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2016__QLB__HN_WF_RF,220,0.21448459726710126,0.4553636532685687,0.09070669198121246,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2016__QLB__LN_NF_RF,220,0.44664519313437245,0.6692042848368392,0.2011313150500113,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2017__GGE__HN_NF_RF,220,0.37117960060317257,0.5890861757098663,0.15685711889848555,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2017__GGE__HN_WF_RF,220,0.3781260038661614,0.5887773789465973,0.13499948296286454,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2017__GGE__LN_NF_RF,220,0.369067498487631,0.5612854510517686,0.14461719531076522,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2017__HAN__HN_NF_RF,220,0.607177606975393,0.6940996151310413,0.19733673574716243,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2017__HAN__HN_WF_RF,220,0.41599045250985894,0.6068295926474814,0.16274498715187996,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2017__HAN__LN_NF_RF,220,0.5302900015077721,0.650613367293464,0.15941596888975165,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2017__KAL__HN_NF_RF,220,0.6284591846038824,0.7135380332801767,0.20655343500319737,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2017__KAL__HN_WF_RF,220,0.3410649552925095,0.5920253799383534,0.14021765494597263,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2017__KAL__LN_NF_RF,220,0.27173152005298107,0.4457007939683202,0.08835934796114477,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2017__KIE__HN_NF_RF,215,0.2631575567990028,0.540935545412833,0.1275279407382746,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2017__KIE__HN_WF_RF,216,0.33886537034903896,0.5577060931899641,0.14861283592204522,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2017__KIE__LN_NF_RF,212,0.37553098124616374,0.5844132127109432,0.13480408576205577,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2017__QLB__HN_NF_RF,220,0.41335502110154637,0.6457740486749352,0.18524166927873656,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2017__QLB__HN_WF_RF,220,0.11744150226186427,0.3471247527653652,0.0835640253587235,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_NF_RF,2017__QLB__LN_NF_RF,220,0.3716697728953834,0.5648028039647702,0.13945279842657898,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2015__KAL__LN_NF_RF,220,0.5351479077590388,0.752813825980627,0.23597473903783991,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2015__KIE__HN_NF_RF,220,0.6071685850211386,0.7686841764198734,0.2691183978947209,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2015__KIE__HN_WF_RF,220,0.6079389907085944,0.7739709122464965,0.24888426628171106,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2015__KIE__LN_NF_RF,220,0.5936923763558697,0.7535418650648305,0.21982047043191658,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2015__QLB__HN_NF_RF,220,0.22229534603710344,0.492503789522323,0.1034077407187826,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2015__QLB__HN_WF_RF,220,0.2577935801917554,0.5118419050731702,0.12626682179634258,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2015__QLB__LN_NF_RF,220,0.20209178682678614,0.4206645892383201,0.08670158127956575,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2016__GGE__HN_NF_RF,220,0.19477386891459367,0.41802516580921095,0.09391878825213108,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2016__GGE__HN_WF_RF,220,0.5264715852323928,0.7197308734778518,0.2304779287140557,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2016__GGE__LN_NF_RF,220,0.3183771656930109,0.5487284673424883,0.12418628438844542,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2016__HAN__HN_NF_RF,220,0.2641022123419824,0.4826741348900898,0.1048163108773838,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2016__HAN__HN_WF_RF,220,0.4763455806242085,0.6350811155001324,0.1691227715953364,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2016__HAN__LN_NF_RF,220,0.33303542638564876,0.5395682480291667,0.12730089690103677,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2016__KAL__HN_NF_RF,220,0.1915175978950815,0.37918777435296375,0.07619660674239845,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2016__KAL__HN_WF_RF,220,0.5227232903812833,0.7355651600615339,0.2216648608032312,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2016__KAL__LN_NF_RF,220,0.4166209056024534,0.6259941508934257,0.16688151593548636,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2016__KIE__HN_NF_RF,216,0.32831389659607874,0.551915359792329,0.13944527980092936,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2016__KIE__HN_WF_RF,216,0.6444245916524184,0.774163779039998,0.2628033051216874,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2016__KIE__LN_NF_RF,215,0.35651566702943754,0.5606909126035404,0.13941700417335098,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2016__QLB__HN_NF_RF,220,0.12890856121692573,0.34246462642917114,0.0594587954491559,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2016__QLB__HN_WF_RF,220,0.3963495538582904,0.6091230284622711,0.17807809379326164,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2016__QLB__LN_NF_RF,220,0.17882169448510957,0.4020838146543223,0.09003152588236371,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2017__GGE__HN_NF_RF,220,0.4300455911659568,0.6253697953939694,0.15306952997450515,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2017__GGE__HN_WF_RF,220,0.5406932209063741,0.7041321289508236,0.20986742617533036,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2017__GGE__LN_NF_RF,220,0.5703765570747275,0.7286859796126517,0.22352182488901784,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2017__HAN__HN_NF_RF,220,0.2097541135997976,0.43059454646884143,0.09643275952751972,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2017__HAN__HN_WF_RF,220,0.3339390210995842,0.5588905856432045,0.14471577875947442,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2017__HAN__LN_NF_RF,220,0.474793296919899,0.6560601364791534,0.16964402783009322,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2017__KAL__HN_NF_RF,220,0.44172097959843726,0.6542749756287226,0.19009511958923242,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2017__KAL__HN_WF_RF,220,0.68676971118973,0.8112643198863989,0.28205363896999824,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2017__KAL__LN_NF_RF,220,0.49549695011243483,0.6860066605433246,0.1937844759207249,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2017__KIE__HN_NF_RF,215,0.22182736836424535,0.48941413702335246,0.11187650164931985,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2017__KIE__HN_WF_RF,216,0.5309508575423029,0.7111551697448171,0.2214835590845008,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2017__KIE__LN_NF_RF,212,0.44889909117313936,0.6381857270781983,0.1837782212952773,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2017__QLB__HN_NF_RF,220,0.1408506587264638,0.3822949009089219,0.08357431412488646,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2017__QLB__HN_WF_RF,220,0.2203863018455809,0.42861441539926637,0.1223918639455907,NA,NA,NA,NA
Seedyield,GY,2015__KAL__HN_WF_RF,2017__QLB__LN_NF_RF,220,0.20904991108005985,0.4579974417202459,0.10057610570668989,NA,NA,NA,NA
Seedyield,GY,2015__KAL__LN_NF_RF,2015__KIE__HN_NF_RF,220,0.6523329077686608,0.7747586820914782,0.2341907019126773,NA,NA,NA,NA
Seedyield,GY,2015__KAL__LN_NF_RF,2015__KIE__HN_WF_RF,220,0.4307496433233952,0.6437691237046597,0.18837994234373837,NA,NA,NA,NA
Seedyield,GY,2015__KAL__LN_NF_RF,2015__KIE__LN_NF_RF,220,0.5823313273173674,0.7321740306430073,0.2502992297565181,NA,NA,NA,NA
Seedyield,GY,2015__KAL__LN_NF_RF,2015__QLB__HN_NF_RF,220,0.42346660657947527,0.6889548807357027,0.20056000746691988,NA,NA,NA,NA
Seedyield,GY,2015__KAL__LN_NF_RF,2015__QLB__HN_WF_RF,220,0.16914976927007866,0.4950947521455177,0.12064232519758634,NA,NA,NA,NA
Seedyield,GY,2015__KAL__LN_NF_RF,2015__QLB__LN_NF_RF,220,0.5118064576890324,0.6749204059437742,0.17979802098665543,NA,NA,NA,NA
Seedyield,GY,2015__KAL__LN_NF_RF,2016__GGE__HN_NF_RF,220,0.6188294189091338,0.6640122166310723,0.20883699866946695,NA,NA,NA,NA
Seedyield,GY,2015__KAL__LN_NF_RF,2016__GGE__HN_WF_RF,220,0.6637112587919002,0.7859091754337525,0.28632578410351645,NA,NA,NA,NA
Seedyield,GY,2015__KAL__LN_NF_RF,2016__GGE__LN_NF_RF,220,0.6905381437976312,0.7442351363382791,0.24608202960753522,NA,NA,NA,NA
Seedyield,GY,2015__KAL__LN_NF_RF,2016__HAN__HN_NF_RF,220,0.6238037474095629,0.6910262984396748,0.20552646206668393,NA,NA,NA,NA
Seedyield,GY,2015__KAL__LN_NF_RF,2016__HAN__HN_WF_RF,220,0.42458102554913457,0.6275437696872024,0.1742642554221265,NA,NA,NA,NA
Seedyield,GY,2015__KAL__LN_NF_RF,2016__HAN__LN_NF_RF,220,0.6280447172621493,0.708999622456512,0.20409658524601365,NA,NA,NA,NA
