Date,Location,Temperature.Air.Mean_C,Precipitation_mm_d,Relative.Air.Humidity_percent,Global.Radiation_MJ_m2_d,Wind.Speed_m_s,Temperature.Air.Min_C,Temperature.Air.Max_C
2020-06-09,HAN,14.9,1,76.4,19.18,2.2,8.6,20.9
2020-06-10,HAN,16.4,0.2,68.4,16.98,2.6,11.3,22
2020-06-11,HAN,15.7,0,80.7,10.62,1.8,12,19.5
2020-06-12,HAN,20,2.2,76.2,22.14,3.2,14.2,26
2020-06-13,HAN,21.2,0.1,78.8,19.43,2.8,16,27.9
2020-06-14,HAN,18.9,13.3,91.5,7.73,2.1,17.4,21.3
2020-06-15,HAN,17.4,0,89.1,15.85,2.7,14.5,20
2020-06-16,HAN,18.2,2.9,83.9,14.94,2,14,23
2020-06-17,HAN,19.9,0.2,76,22.29,1.7,13.3,26.2
2020-06-18,HAN,16.9,1.1,89.7,7.22,2.3,14.3,19
2020-06-19,HAN,18.5,0,77.2,20.23,2.9,13.8,23.8
2020-06-20,HAN,18.2,2.2,70,24.66,3.9,12.7,23.1
2020-06-21,HAN,18.3,0,64.9,27.96,1.9,10.1,24.8
2020-06-22,HAN,19.1,0,64.5,23.12,3.3,12.1,24.2
2020-06-23,HAN,19,2.2,59.7,29.32,1.8,10.3,25.9
2020-06-24,HAN,19.7,2.2,59.6,27.78,2.6,11.2,26.1
2020-06-25,HAN,20.9,2.2,65.6,24.41,3.2,13.2,27.2
2020-06-26,HAN,22.5,2.2,56.7,28.21,3.1,13,29.1
2020-06-27,HAN,22.8,0.5,62.5,22.65,3.2,14.6,29.5
2020-06-28,HAN,19.1,0.2,69.9,11.96,3.8,14.1,23.6
2020-06-29,HAN,17.6,0,61.2,20.53,3.6,12.1,22.4
2020-06-30,HAN,17.2,3.4,57.1,15.73,4.9,12.4,21.6
2020-07-01,HAN,17.6,11.3,86.5,9.63,3.6,14.8,21.4
2020-07-02,HAN,17.4,1.9,78.6,15.68,3.4,13.9,23.5
2020-07-03,HAN,17.1,1.7,73.4,21.38,4,12.9,21.4
2020-07-04,HAN,18.9,0,66,10.89,4.9,14.8,22.9
2020-07-05,HAN,20.3,1.8,75.3,12.77,5.7,16.8,23.6
2020-07-06,HAN,14.8,5.8,72.2,17.86,5.4,11.6,18.3
2020-07-07,HAN,14.4,0.3,73.1,18.85,3.4,9.8,20.3
2020-07-08,HAN,13.7,0.7,87.4,6.89,1.8,11.9,16.3
2020-07-09,HAN,16.8,9.2,88.8,8.31,3.2,13.4,21
2020-07-10,HAN,15.9,1.8,84.7,11.26,3.9,9.5,21.1
2020-07-11,HAN,13.8,0.1,74.9,20.86,2.7,7.5,19.8
2020-07-12,HAN,15,1.7,69.7,24.5,2,7.8,21.7
2020-07-13,HAN,17.3,1.7,61.5,27.59,1.5,7.7,25.2
2020-07-14,HAN,17.5,1.7,69.7,20.89,2.6,10.3,25.7
2020-07-15,HAN,15.1,0,86.7,11.99,1.9,12.5,18.9
2020-07-16,HAN,15.1,0,81.8,11.26,1.4,10.7,19.5
2020-07-17,HAN,17,1.7,69.8,20.18,1.6,9.3,23.5
2020-07-18,HAN,19.4,1.7,64.3,22.27,1.6,11.1,26.7
2020-07-19,HAN,21.3,0,62.5,17.17,2.6,13.1,28.1
2020-07-20,HAN,17.1,0.3,73.9,15.33,3,11.2,21.9
2020-07-21,HAN,15.5,1.7,64.9,22.27,2.6,9,21.5
2020-07-22,HAN,15.5,1.7,65.3,17.59,2.2,8.2,21.5
2020-07-23,HAN,17.8,1.7,57.6,24.62,1.8,10.4,24.7
2020-07-24,HAN,19.5,0,61.6,16.03,3.7,13.8,24.8
2020-07-25,HAN,19.7,9.6,72.6,13.65,2.7,14.6,26
2020-07-26,HAN,19.3,1.1,73.1,18.95,3.5,14.3,24.7
2020-07-27,HAN,18.5,0.2,72.8,11.63,2.8,12.5,22.9
2020-07-28,HAN,19.8,0,61.6,16.77,4.5,14.3,24.1
2020-07-29,HAN,16.9,1.7,59.4,17.79,4.2,10.8,21.8
2020-07-30,HAN,16.7,1.7,59.7,25.54,2.1,8.5,24.3
2020-07-31,HAN,21,1.7,55.4,25.45,1.7,10.8,29.5
2020-08-01,HAN,22.2,2.5,65.4,16.26,2.5,13.9,29.6
2020-08-02,HAN,19.3,0.5,79.3,12.74,2.3,14.4,24.4
2020-08-03,HAN,16.8,2,67.7,20.03,2.3,11.7,22.4
2020-08-04,HAN,16.4,2,67.1,21.83,2.6,10.1,22.9
2020-08-05,HAN,19.6,2,54.9,23.75,2.3,10,28
2020-08-06,HAN,23.1,2,45,24.54,1.9,13.9,31.1
2020-08-07,HAN,23.8,2,53.6,24.34,1.8,13.3,32
2020-08-08,HAN,26.4,2,52.1,24.02,1.7,15.8,35.3
2020-08-09,HAN,26.1,4.9,56.9,18.49,2.5,17.9,34.7
2020-08-10,HAN,24.5,0,64.6,18.45,3,18.7,30.2
2020-08-11,HAN,25.4,0,54.9,21.75,3.6,18,32.3
2020-08-12,HAN,25.8,0,52.9,20.8,3.3,17.5,32.8
2020-08-13,HAN,24.4,0,63.5,16.55,2.9,18.4,29.4
2020-08-14,HAN,22.1,0,79.9,10.97,2.1,18.3,27.1
2020-08-15,HAN,21.8,0.2,81.7,12.85,1.7,17.6,27.6
2020-08-16,HAN,22.3,1.1,76.8,17.66,2.2,16.6,29.3
2020-08-17,HAN,20.1,14.1,85.9,10,1.8,16.6,24.6
2020-08-18,HAN,19.4,0.1,80.6,15.41,2.1,14.7,24.3
2020-08-19,HAN,20.1,2,69.1,20.66,1.9,13.6,26.6
2020-08-20,HAN,22.9,2,67.8,13.18,2.7,17.4,28.2
2020-08-21,HAN,24.9,0.1,67.2,10.05,2.4,20.9,29.8
2020-08-22,HAN,21.8,2,64.5,16.41,3.9,17.3,26.1
2020-08-23,HAN,18.3,3,67.1,13.63,4.7,14.6,22.5
2020-08-24,HAN,16.1,1.9,80.8,9.69,3.6,12.7,20.3
2020-08-25,HAN,16.5,1.6,75.5,14,3.3,10.3,21.4
2020-08-26,HAN,16.7,1.9,78.5,6.2,7.6,14.8,18.4
2020-08-27,HAN,16.1,2.2,73.2,12.77,4,13.6,20
2020-08-28,HAN,17.1,0,71.6,11.87,3.4,12.5,21.8
2020-08-29,HAN,16,1.7,72.3,15.39,2.8,10.6,21.7
2020-08-30,HAN,16.8,0.1,73.2,14.26,1.9,9.6,22.8
2020-08-31,HAN,15.5,0,76.7,10.15,2.7,11.4,20.4
2020-09-01,HAN,14.5,0,74.3,13.4,2,8.5,20.1
2020-09-02,HAN,13.9,1.7,73.5,16.99,1.9,7,20.8
2020-09-03,HAN,14.3,13.9,79.8,10.62,3.1,8,19.6
2020-09-04,HAN,18.2,3.3,82.1,10.07,3.1,14.9,22
2020-09-05,HAN,14,5.6,87.2,7.89,2.5,9.9,17.4
2020-09-06,HAN,13.3,0,76.6,15.21,2.9,8.8,18.6
2020-09-07,HAN,14.2,1.7,76.4,15.19,2.4,9.4,20
2020-09-08,HAN,16.2,1.7,77.5,8.1,3.5,10.9,20
2020-09-09,HAN,18.4,2,83.4,8.91,3.4,13.3,23.7
2020-09-10,HAN,13.7,1.7,80.6,13.31,2,8.6,19
2020-09-11,HAN,13.8,1.7,75.1,16.9,1.6,7.5,20.6
2020-09-12,HAN,15.8,1.7,71.7,16.77,3.1,9.3,23.5
2020-09-13,HAN,16.8,1.7,75.5,15.76,2.4,10.2,24.5
2020-09-14,HAN,19.5,1.7,69,16.66,1.7,10.9,30
2020-09-15,HAN,20.9,1.7,69.3,15.92,1.5,12.9,31.1
2020-09-16,HAN,19.1,1.7,74.6,14.86,2.9,11.6,28.1
2020-09-17,HAN,12.9,1.7,66.7,15.74,3,6.5,18.8
2020-09-18,HAN,12.5,1.7,60.5,16.34,2.7,4.1,20.8
2020-09-19,HAN,13.3,1.7,55.5,15.69,2.6,4.4,23.1
2020-09-20,HAN,13.5,1.7,63.4,15.76,2.2,4.1,23.2
2020-09-21,HAN,14.9,1.7,66.7,15.64,1.5,6.2,25.1
2020-09-22,HAN,16.1,1.7,69.5,15.34,1.5,8.2,26.1
2020-09-23,HAN,17.3,1.4,64.2,13,2.1,9.6,24.9
2020-09-24,HAN,16.5,0,61.3,12.19,4,12.5,19.5
2020-09-25,HAN,13.3,0,66.9,9.24,3.7,9.6,16.4
2020-09-26,HAN,9.6,27.3,87.2,3.2,2.5,7.1,11.7
2020-09-27,HAN,10.4,0.4,82.8,4.77,2.2,7.3,13.5
2020-09-28,HAN,11.8,0.3,79.9,7.27,2.1,8.4,16.3
2020-09-29,HAN,12.3,0.1,79.4,11.55,2.2,5.7,17
2020-09-30,HAN,14.5,0,84.6,6.94,1.9,10.4,19.3
2020-10-01,HAN,14.3,0,78.7,10.98,3.3,8.3,19.2
2020-10-02,HAN,14.2,2.2,82.1,11.31,3.8,8.2,19.2
2020-10-03,HAN,14.8,0.1,81.7,6.71,4.4,8.9,20.5
2020-10-04,HAN,12.3,0,65.9,8.69,5.1,7.1,15.8
2020-10-05,HAN,12.2,2.2,71.2,6.2,4.1,8.9,16
2020-10-06,HAN,12.4,2.1,82.2,5.82,4.6,10.4,15.2
2020-10-07,HAN,12.1,0.6,85.8,5.74,4,10.5,15.5
2020-10-08,HAN,12.3,7.5,87.6,2.67,5.1,9.3,15.3
2020-10-09,HAN,12.1,0.1,84.4,5.02,2.7,9.6,15.1
2020-10-10,HAN,9.8,4.1,76.9,8.73,4,7.3,12.9
2020-10-11,HAN,8.9,0.1,83.9,7.85,3.7,5.7,12.1
2020-10-12,HAN,9.3,1.1,88,5.61,2.7,6.5,12.6
2020-10-13,HAN,8.1,0,88,6.31,1.7,4,13.7
2020-10-14,HAN,8.5,2.4,86.3,2.77,4.2,7.2,10.2
2020-10-15,HAN,8.5,0.3,88.5,3.4,3.8,7.2,10.6
2020-10-16,HAN,8.3,0,82.7,4.03,2.4,6.7,10.8
2020-10-17,HAN,8.4,0,88.7,3.85,2,6.3,11.3
2020-10-18,HAN,8.1,1.2,89.9,2.75,3.2,5,10.4
2020-10-19,HAN,8.8,2.2,87,5.01,2.1,4.8,12
2020-10-20,HAN,9.5,4.6,80.3,3.51,4,4.1,13.3
2020-10-21,HAN,14,3.1,77.2,3.77,4.3,11.2,17.9
2020-10-22,HAN,16.1,5.2,77.9,5.67,4,12.1,19.6
2020-10-23,HAN,12.7,1,95.5,2.06,1.6,10.2,14.5
2020-10-24,HAN,13.4,0,81.4,4.3,4.1,11.4,15.9
2020-10-25,HAN,13.3,2.2,78.5,2.82,4.7,11.4,15.1
2020-10-26,HAN,10.6,0.1,82.7,1.95,3.1,8,12.1
2020-10-27,HAN,10.1,0.2,74.6,4.68,5.3,7.8,12.5
2020-10-28,HAN,11.9,1.3,72.5,6.18,5.2,9.6,15.1
2020-10-29,HAN,9.8,8.6,79.6,4.76,4.7,7.6,12
2020-10-30,HAN,12.7,3.2,93.4,1.82,4.6,9.3,13.7
2020-10-31,HAN,13.3,0.9,86.7,2.92,4,11.2,15.3
2020-11-01,HAN,14.3,2.9,84.7,3.22,4.2,11.6,17
2020-11-02,HAN,17.5,1.4,78.7,4.1,5.4,12.3,20.7
2020-11-03,HAN,10.5,0.5,71.1,5.26,4,7.5,12.7
2020-11-04,HAN,7.1,0,80.9,6.26,3.3,2.7,11
2020-11-05,HAN,5.9,0.1,88.8,5.46,2.6,1.8,9.7
2020-11-06,HAN,8,0,89.3,3.93,1.9,4.2,12.1
2020-11-07,HAN,7.4,0.5,80.4,6.41,2.6,1.8,13.3
2020-11-08,HAN,7.5,0.5,83.1,6.3,1.9,3,14.3
2020-11-09,HAN,5,0.5,93.7,2.23,2.8,2.4,8.6
2020-11-10,HAN,4.1,0.5,96.6,1.46,3.6,2.2,5.8
2020-11-11,HAN,7.2,0,93.5,1.6,2.1,4.1,10.3
2020-11-12,HAN,8.3,0.1,87,3.27,3.7,4.4,10.7
2020-11-13,HAN,8.6,2.6,85.9,4.3,3.3,4.8,11.7
2020-11-14,HAN,12.4,0,84.1,2.92,3.2,10.6,14.9
2020-11-15,HAN,13.7,0.6,71.3,3.76,5.4,9.8,16.5
2020-11-16,HAN,10.5,0,76.9,2.88,4.5,8.8,12.2
2020-11-17,HAN,10.5,1.1,87,1.29,4.3,8.5,11.7
2020-11-18,HAN,11.3,0.1,77.4,3.43,4.1,10.1,12.9
2020-11-19,HAN,8.7,0.9,76.6,3.03,5.6,2.9,12.4
2020-11-20,HAN,3.6,0.9,88.5,2.79,2.9,0.9,6.2
2020-11-21,HAN,4.8,0,81.3,1.49,5.2,0.6,7.6
2020-11-22,HAN,8.2,0,86.7,1.57,4.4,6,9.7
2020-11-23,HAN,5.6,0.5,84,4.54,3,1.5,9
2020-11-24,HAN,5.2,0.5,86.2,2.62,3.7,1.5,8.5
2020-11-25,HAN,4.4,0.5,85.6,4.57,3.7,1.5,7.7
2020-11-26,HAN,6.6,1.1,88.9,1.57,3.1,4.3,8
2020-11-27,HAN,5.4,0.2,93.3,1.7,2.2,3.1,6.9
2020-11-28,HAN,3.6,0.5,88.3,1.08,3.6,0.2,5.1
2020-11-29,HAN,1.4,0.5,85.9,1.88,1.1,-2.5,4.2
2020-11-30,HAN,1.7,2.2,79.2,2.8,2.9,-1.3,2.9
2020-12-01,HAN,3.2,0.7,94,1.04,3.3,2.1,4
2020-12-02,HAN,2.7,0,87.4,1.39,2.4,1.2,3.4
2020-12-03,HAN,2.1,0.8,80.8,1.57,4.8,1,3.2
2020-12-04,HAN,3.4,0.4,75.1,1.91,4.6,0.2,6.6
2020-12-05,HAN,2.2,0.9,88.4,1.43,2.5,0,4.5
2020-12-06,HAN,2.7,0.8,94.9,0.99,1.5,1.5,3.5
2020-12-07,HAN,3.8,0.8,89.8,1.29,2.8,1.5,5.3
2020-12-08,HAN,2.6,0,91.2,3.41,1.8,-0.8,5.6
2020-12-09,HAN,1.7,0.2,95.2,0.96,1.7,0.2,2.4
2020-12-10,HAN,2.1,0.1,95.4,0.96,1.8,0.9,3
2020-12-11,HAN,2.7,0.1,82.5,0.95,4.8,1.4,3.9
2020-12-12,HAN,4,0.4,87.9,0.94,3.1,2.2,5.5
2020-12-13,HAN,5.8,0.6,94.4,1.09,2.1,3.8,7.9
2020-12-14,HAN,7,0.3,78.5,1.7,5,4.9,9.1
2020-12-15,HAN,7.9,2.2,85.8,1.32,3.3,6.2,9
2020-12-16,HAN,7.6,0,92.1,2.96,2.5,3.6,10.4
2020-12-17,HAN,8.4,0.2,81.8,1.75,4.4,5.5,10.2
2020-12-18,HAN,6.5,0,83.5,3.35,3.7,4,9.3
2020-12-19,HAN,7.2,1.2,81.8,3.58,4.6,3.1,10.8
2020-12-20,HAN,7.1,0.5,83.8,1.11,3.8,5.9,8.3
2020-12-21,HAN,6.7,8.6,86,2.66,4.4,4.6,8.5
2020-12-22,HAN,10.5,0.3,90.8,1.52,4.9,7.5,13.8
2020-12-23,HAN,9.3,10.2,96,0.93,2.4,7.3,11.6
2020-12-24,HAN,5.6,2.3,88.9,0.93,4.5,2.3,11.3
2020-12-25,HAN,1.2,0,84.8,2.58,3.2,-2.7,3.6
2020-12-26,HAN,2.2,0,83.1,1.32,4.4,-2.2,3.9
2020-12-27,HAN,3.3,0.4,75.6,0.94,9.3,2.1,4.4
2020-12-28,HAN,4,1.3,82.7,2.16,4.3,2.3,5.9
2020-12-29,HAN,2.8,0.1,84.9,1.57,3.2,0.2,4.6
2020-12-30,HAN,3.2,0.1,81.8,2.63,3.3,0.8,4.9
2020-12-31,HAN,2.7,0.1,83.4,0.96,3.2,0.8,3.9
2021-01-01,HAN,2,0.1,89.3,2.37,2.1,0.3,4
2021-01-02,HAN,3,0,85.7,1.41,1.9,1.5,4.5
2021-01-03,HAN,1.8,6,87.5,1.06,3.6,0.4,2.8
2021-01-04,HAN,1,1.4,95,1.07,2.9,0.3,1.3
2021-01-05,HAN,1.6,0.5,95.6,1.08,3.1,0.5,2.7
2021-01-06,HAN,1.1,2.1,94.5,1.09,3.4,0,2.5
2021-01-07,HAN,0.6,0.9,93.4,1.28,3,-0.1,1.3
2021-01-08,HAN,0.6,0.4,94.8,1.12,2.4,-0.2,1.1
2021-01-09,HAN,0.1,0,91.8,1.13,2.5,-1.4,1.4
2021-01-10,HAN,0.9,0,88.5,2.72,2.5,-1.4,2.8
2021-01-11,HAN,2.2,6,83.4,1.33,5.5,0.8,3.5
2021-01-12,HAN,3.3,3.2,89.7,2.24,5.2,1,4.6
2021-01-13,HAN,2.1,2,85.1,1.37,6.4,0.2,3.6
2021-01-14,HAN,0.5,0.8,87.1,1.21,3.5,-0.7,1.4
2021-01-15,HAN,-0.5,0.2,85.5,1.23,2.7,-2.1,0.2
2021-01-16,HAN,-1.1,0,76.3,1.44,2,-2.6,0.2
2021-01-17,HAN,-0.9,0.4,82.4,1.5,2.7,-2.5,0.1
2021-01-18,HAN,3.4,0.8,90.1,1.36,3.9,-0.1,4.7
2021-01-19,HAN,5.2,9.1,88.8,1.31,5.7,2.7,8.1
2021-01-20,HAN,7.4,0,68.1,3.13,5.9,4.7,9.4
2021-01-21,HAN,8,2,65.4,3.64,6.9,5.8,11.1
2021-01-22,HAN,5.3,0,80,2.36,4.9,0.3,10.5
2021-01-23,HAN,2.3,0,85.1,3.12,2.4,-0.6,5.2
2021-01-24,HAN,1.4,0.3,91.7,1.42,2.3,0,2.3
2021-01-25,HAN,0,1.5,87.7,4.56,1.9,-2.6,3
2021-01-26,HAN,0.9,0.2,91.1,2.5,3.1,-0.6,2.2
2021-01-27,HAN,1.7,1,88.6,2.56,3.6,0.2,3.7
2021-01-28,HAN,2.4,0.2,94.2,1.53,2.4,0.2,4.3
2021-01-29,HAN,1.5,17.1,93.2,1.55,4.2,-0.5,5.4
2021-01-30,HAN,-1,0,90.5,1.58,2.3,-4.1,0.4
2021-01-31,HAN,-4.1,0,87,6.01,1.7,-7.4,0.5
2021-02-01,HAN,-1.6,0.8,89,2.02,2.9,-5.6,1.5
2021-02-02,HAN,1.9,7.6,96.4,1.75,2.3,0.8,5.1
2021-02-03,HAN,7.1,17,94.1,1.79,2.9,3.7,10
2021-02-04,HAN,4.5,4.4,91.6,2.09,2.9,0.9,7.4
2021-02-05,HAN,1.8,1.4,97.5,1.85,3.4,0.1,3.5
2021-02-06,HAN,-0.9,2.8,87.5,1.89,6.1,-3.3,0.7
2021-02-07,HAN,-5.9,3.7,84.8,1.92,7.3,-7.2,-3.3
2021-02-08,HAN,-8.2,3.5,84.7,1.96,3.7,-10.1,-6.7
2021-02-09,HAN,-10.4,0,84.9,3.55,1.3,-14.6,-7.1
2021-02-10,HAN,-7.8,0,84.7,2.43,2,-15.3,-3
2021-02-11,HAN,-7.1,0,82,6.25,1.9,-13.6,-2.4
2021-02-12,HAN,-9,2.1,82.2,6.76,1.6,-15.1,-3.2
2021-02-13,HAN,-12,2.1,85.2,7.06,1.2,-18.5,-4.8
2021-02-14,HAN,-8.9,2.1,75.1,8.79,2.1,-17.2,-0.9
2021-02-15,HAN,-0.8,5.2,66.8,2.23,5.2,-6.2,2.5
2021-02-16,HAN,4.1,1.6,88.8,3.3,3.5,1.9,7.2
2021-02-17,HAN,6.9,0,84.9,5.29,4,4.6,9.3
2021-02-18,HAN,7.6,1,75.4,5.34,4.4,4,10.2
2021-02-19,HAN,7.2,2.1,74.5,8.65,4.1,4.3,10.5
2021-02-20,HAN,9.9,2.1,70.9,8.71,3.7,5.6,15.4
2021-02-21,HAN,11.4,2.1,60.5,10.08,2.8,5.3,18.1
2021-02-22,HAN,10.8,2.1,60.5,9.49,3,3.5,17.5
2021-02-23,HAN,13,2.1,64.5,8.2,3.5,7.6,18
2021-02-24,HAN,13.9,2.1,67.6,9.9,3.3,9.5,19.2
2021-02-25,HAN,12.5,8.5,69.8,10.16,2.6,7.1,18.2
2021-02-26,HAN,7.2,0,80.6,6.2,3.4,3.4,10.7
2021-02-27,HAN,4.5,0,90.9,2.76,2.9,2.8,5.8
2021-02-28,HAN,3.4,2.1,95.5,3.76,1.8,1.4,6.7
2021-03-01,HAN,3.6,1.4,86.8,8.26,1.8,0.1,7.8
2021-03-02,HAN,4,1.4,87.8,10.23,2.3,-1.2,12.6
2021-03-03,HAN,6.9,1.4,75.5,10.51,2.2,-0.2,14.6
2021-03-04,HAN,3,0.1,92.8,2.88,3,1.6,5.3
2021-03-05,HAN,1.2,1.4,71.5,11.08,2.6,-3.3,5.6
2021-03-06,HAN,1.3,1.4,77.1,5.68,2.4,-4.3,5.8
2021-03-07,HAN,2.1,0.8,74.4,4.34,3.4,-1.1,4.5
2021-03-08,HAN,2.6,0.2,67.9,12.21,2,-1,6.4
2021-03-09,HAN,2.1,3.9,85.4,3.12,2.6,0.6,3
2021-03-10,HAN,5.1,2.3,80,5.18,2.9,2,7.8
2021-03-11,HAN,8.1,8.4,78.9,7.83,7.4,4.9,13.5
2021-03-12,HAN,6.4,2.3,73.4,9.81,6.6,3.3,10.1
2021-03-13,HAN,5.9,9.5,77.8,6.28,7.3,3.5,8.7
2021-03-14,HAN,5.2,7.7,80.1,8.02,5.8,3.3,8.4
2021-03-15,HAN,4.8,0.1,83.6,7.35,5.6,1.9,8.3
2021-03-16,HAN,4.3,0.1,77,7.23,4.7,1.3,7.9
2021-03-17,HAN,3.1,0,78.6,8.03,2.5,-0.7,7.2
2021-03-18,HAN,1.3,0.1,91.6,5.25,2.1,-1.7,4.4
2021-03-19,HAN,1.5,0,76.1,10.61,3.3,-2.7,6.3
2021-03-20,HAN,1.1,0.3,64.6,9.63,2.8,-4.8,5.1
2021-03-21,HAN,5.3,0.2,76.8,5.59,6.6,3.8,7.6
2021-03-22,HAN,5.6,0,75.9,8.23,4.1,2.8,9
2021-03-23,HAN,6.2,1.4,76.5,7.45,2.8,2.3,10.3
2021-03-24,HAN,8,1.4,71,15.32,2.6,1.6,15.1
2021-03-25,HAN,8.3,0,75.2,8.48,1.5,1.6,14.5
2021-03-26,HAN,11.1,2.1,65.3,14.22,3.5,5.7,16.2
2021-03-27,HAN,5.7,6.7,78.5,10.68,5.2,0.9,11.4
2021-03-28,HAN,8,0,66.4,7.47,4.5,1.8,12.7
2021-03-29,HAN,13.9,1.4,50.2,16.03,4.5,7.9,20.3
2021-03-30,HAN,13.5,1.4,46.9,18.19,2.3,5.8,22.1
2021-03-31,HAN,14.3,1.4,49.9,18.33,1.9,3.8,24.4
2021-04-01,HAN,11.1,1.3,64.4,14.73,4.1,6.2,17.5
2021-04-02,HAN,5.6,0,76,6.05,4.8,3.6,8.3
2021-04-03,HAN,6.5,1.3,66.7,14.85,4.3,2.3,11.9
2021-04-04,HAN,5.1,0.5,74.2,4.6,3.8,2.6,6.8
2021-04-05,HAN,2.8,6.8,77,9.75,6.8,-1,6
2021-04-06,HAN,1.2,0.8,82.7,11.31,5.4,-1.3,5.5
2021-04-07,HAN,1.8,3.3,83.4,6.65,5.6,-0.5,5.2
2021-04-08,HAN,3.3,0,69.7,7.14,4.7,0.3,6.3
2021-04-09,HAN,7.2,0.3,60.7,11.9,4.2,1.2,12.6
2021-04-10,HAN,6.1,6.7,88.4,4.86,3,4.2,8.5
2021-04-11,HAN,6.6,2.8,89.7,5.62,4,2.4,11.4
2021-04-12,HAN,3.7,0.1,76,13.3,3.7,0,8.5
2021-04-13,HAN,3.6,0.7,76.6,14.47,3.7,-0.9,9.2
2021-04-14,HAN,3.1,0.5,80.9,15.09,2.9,-0.9,8.3
2021-04-15,HAN,4.2,0,68.1,13.54,2.4,-1.5,8.9
2021-04-16,HAN,6.8,1.3,56.8,16.25,3,1.1,12.1
2021-04-17,HAN,7.1,0,65.5,9.83,2.5,1.1,12.2
2021-04-18,HAN,9.1,5.5,79.5,12.4,2.1,4.5,14.6
2021-04-19,HAN,9.4,0,84.3,9.9,2,5.2,13.8
2021-04-20,HAN,10.4,1.3,67.4,22.09,2.1,2.8,17.8
2021-04-21,HAN,8.6,1.3,62.1,20.46,3.8,1.7,16.5
2021-04-22,HAN,6.8,1.3,60.5,14.35,5.5,2.4,11.6
2021-04-23,HAN,7.6,1.3,62.8,18.29,4,1.5,13.1
2021-04-24,HAN,6.6,1.3,65.7,17.86,3.1,0.6,12.5
2021-04-25,HAN,5.4,1.3,60.9,17.16,2.9,-0.8,11.7
2021-04-26,HAN,6.2,1.3,48.9,22.13,1.9,-2.3,12.7
2021-04-27,HAN,7.2,1.3,44.7,24.08,3.4,-0.8,13.4
2021-04-28,HAN,10.9,1.3,48.1,22.96,2.8,0.8,18.9
2021-04-29,HAN,10.2,4.8,78.8,12.02,4.1,6.1,15.5
2021-04-30,HAN,8.4,0,81.2,6.86,2.1,6.1,11
2021-05-01,HAN,8.9,0,75.4,12.44,2.2,3.9,13.5
2021-05-02,HAN,6.9,0.4,76.9,11.76,4.3,2.8,10.6
2021-05-03,HAN,7.8,0.8,65,18.03,3.9,1.7,14.2
2021-05-04,HAN,10,3,64,13.58,7.8,7.2,13
2021-05-05,HAN,7.3,0.4,68.4,15.94,7.3,3.2,10.3
2021-05-06,HAN,6.6,4.6,71.2,14.86,3,2.1,11.5
2021-05-07,HAN,6.6,0.2,73.5,15.08,4.1,2.5,11.2
2021-05-08,HAN,9.6,0.7,61.9,19.62,3.3,1.2,15.6
2021-05-09,HAN,19.9,2.3,47.8,24.81,4.8,9.4,27.7
2021-05-10,HAN,19.8,18.2,59.4,13.57,3.5,14,25.9
2021-05-11,HAN,14.1,0.1,89.8,7.13,2.4,12.4,15.7
2021-05-12,HAN,13.1,0.9,85.3,7.22,3,10.6,15.8
2021-05-13,HAN,12.9,0,75.1,14.35,2.5,9.6,17.5
2021-05-14,HAN,11.6,0,81,13.68,2.7,7.5,15.8
2021-05-15,HAN,10.7,1.6,83.5,16.95,2.6,6.2,15.6
2021-05-16,HAN,12.1,0.5,75.9,16.3,3.1,8,16.7
2021-05-17,HAN,11.2,3.9,83,17.7,2.5,6.8,16
2021-05-18,HAN,11,0.2,82.2,13.06,2.6,7.4,14.9
2021-05-19,HAN,10.6,1.3,81.3,16.64,2.4,6.4,15.9
2021-05-20,HAN,11.8,1,72.7,19.51,2.6,6.3,17.2
2021-05-21,HAN,14.2,0,57.4,20.08,4.9,9.8,18.6
2021-05-22,HAN,10.9,4.6,75.9,12.89,5.3,8.4,13.1
2021-05-23,HAN,10.9,0.5,75.5,15.65,3.3,6.7,15.7
2021-05-24,HAN,14,0.4,61.9,22.72,4.5,6.7,21.3
2021-05-25,HAN,10.2,2.7,78.5,15.05,4.4,7.9,13.8
2021-05-26,HAN,11.1,2.1,76.5,16.88,4.5,8.3,15.8
2021-05-27,HAN,10.7,6.6,87.6,10.39,4.5,8.6,13.9
2021-05-28,HAN,11.8,5.3,80.1,18.88,3.4,7.8,17.5
2021-05-29,HAN,10.5,2.3,82.3,16.25,2.1,5.6,15
2021-05-30,HAN,13.6,2.3,69.9,25.71,2,4.1,21.1
2021-05-31,HAN,15.2,2.3,57.4,28.83,2.4,7.5,21.6
2021-06-01,HAN,16.9,3,59.9,27.16,1.5,6.2,24.5
2021-06-02,HAN,19.5,0,55.1,24.88,3,11.6,25.9
2021-06-03,HAN,19.2,5.8,70.3,19.58,2.7,13,27.3
2021-06-04,HAN,20.7,3,76.3,23.62,1.7,14.3,27.1
2021-06-05,HAN,19.3,2.4,86.9,13.15,2,15.6,23.9
2021-06-06,HAN,16.7,0,91.4,6.44,3.2,15.1,18.1
2021-06-07,HAN,16,3,85.8,9.7,2.3,13.3,19
2021-06-08,HAN,18,0,81.9,17.03,1.7,13.7,23.2
2021-06-09,HAN,19.8,0.2,74.3,21.89,1.7,14.4,25.5
2021-06-10,HAN,19.8,0,68.3,28.15,2.3,12.9,25.7
2021-06-11,HAN,20.3,0,66.8,26.17,2.5,11.8,26.4
